power,power_label,geo,geo_label,period,value,flag
DC_OTH,Direct current - other,TR,Türkiye,2023,0,
DC_OTH,Direct current - other,TR,Türkiye,2024,0,
DC_OTH,Direct current - other,UA,Ukraine,1990,0,
DC_OTH,Direct current - other,UA,Ukraine,1991,0,
DC_OTH,Direct current - other,UA,Ukraine,1992,0,
DC_OTH,Direct current - other,UA,Ukraine,1993,0,
DC_OTH,Direct current - other,UA,Ukraine,1994,0,
DC_OTH,Direct current - other,UA,Ukraine,1995,0,
DC_OTH,Direct current - other,UA,Ukraine,1996,0,
DC_OTH,Direct current - other,UA,Ukraine,1997,0,
DC_OTH,Direct current - other,UA,Ukraine,1998,0,
DC_OTH,Direct current - other,UA,Ukraine,1999,0,
DC_OTH,Direct current - other,UA,Ukraine,2020,0,i
DC_OTH,Direct current - other,UK,United Kingdom,1990,1958,
DC_OTH,Direct current - other,UK,United Kingdom,1991,1959,
DC_OTH,Direct current - other,UK,United Kingdom,1992,1959,
DC_OTH,Direct current - other,UK,United Kingdom,1993,1957,
DC_OTH,Direct current - other,UK,United Kingdom,1994,2062,
DC_OTH,Direct current - other,UK,United Kingdom,2010,2027,
DC_OTH,Direct current - other,UK,United Kingdom,2012,1852,
DC_OTH,Direct current - other,UK,United Kingdom,2013,1843,
DC_OTH,Direct current - other,UK,United Kingdom,2014,1819,
DC_OTH,Direct current - other,UK,United Kingdom,2015,1836,
DC_OTH,Direct current - other,XK,Kosovo*,2017,0,
DC_OTH,Direct current - other,XK,Kosovo*,2018,0,
DC_OTH,Direct current - other,XK,Kosovo*,2019,0,
DC_OTH,Direct current - other,XK,Kosovo*,2020,0,
DC_OTH,Direct current - other,XK,Kosovo*,2021,0,
DC_OTH,Direct current - other,XK,Kosovo*,2022,0,
DC_OTH,Direct current - other,XK,Kosovo*,2023,0,i
DC_OTH,Direct current - other,XK,Kosovo*,2024,0,i
TOTAL,Total,AL,Albania,1990,0,
TOTAL,Total,AL,Albania,1991,0,
TOTAL,Total,AL,Albania,1992,0,
TOTAL,Total,AL,Albania,1993,0,
TOTAL,Total,AL,Albania,1994,0,
TOTAL,Total,AL,Albania,1995,0,
TOTAL,Total,AL,Albania,1996,0,
TOTAL,Total,AL,Albania,1997,0,
TOTAL,Total,AL,Albania,1998,0,
TOTAL,Total,AL,Albania,1999,0,
TOTAL,Total,AL,Albania,2000,0,
TOTAL,Total,AL,Albania,2003,0,
TOTAL,Total,AL,Albania,2004,0,
TOTAL,Total,AL,Albania,2005,0,
TOTAL,Total,AL,Albania,2006,0,
TOTAL,Total,AL,Albania,2007,0,
TOTAL,Total,AL,Albania,2008,0,
TOTAL,Total,AL,Albania,2009,0,
TOTAL,Total,AL,Albania,2010,0,
TOTAL,Total,AL,Albania,2011,0,
TOTAL,Total,AL,Albania,2012,0,
TOTAL,Total,AL,Albania,2013,0,
TOTAL,Total,AL,Albania,2014,0,
TOTAL,Total,AL,Albania,2015,0,
TOTAL,Total,AL,Albania,2016,0,
TOTAL,Total,AL,Albania,2017,0,
TOTAL,Total,AL,Albania,2018,0,
TOTAL,Total,AL,Albania,2019,0,
TOTAL,Total,AL,Albania,2020,0,
TOTAL,Total,AL,Albania,2021,0,
TOTAL,Total,AL,Albania,2022,0,
TOTAL,Total,AL,Albania,2023,0,
TOTAL,Total,AL,Albania,2024,0,
TOTAL,Total,AT,Austria,1990,3246,
TOTAL,Total,AT,Austria,1991,3246,
TOTAL,Total,AT,Austria,1992,3247,
TOTAL,Total,AT,Austria,1993,3273,
TOTAL,Total,AT,Austria,1994,3308,
TOTAL,Total,AT,Austria,1995,3418,
TOTAL,Total,AT,Austria,1996,3418,
TOTAL,Total,AT,Austria,1997,3418,
TOTAL,Total,AT,Austria,1998,3384,
TOTAL,Total,AT,Austria,1999,3236,
TOTAL,Total,AT,Austria,2000,3337,
TOTAL,Total,AT,Austria,2001,3584,
TOTAL,Total,AT,Austria,2002,3538,
TOTAL,Total,AT,Austria,2003,3416,i
TOTAL,Total,AT,Austria,2004,3545,i
TOTAL,Total,AT,Austria,2005,3515,i
TOTAL,Total,AT,Austria,2006,3520,i
TOTAL,Total,AT,Austria,2007,3520,i
TOTAL,Total,AT,Austria,2008,3539,i
TOTAL,Total,AT,Austria,2009,3946,i
TOTAL,Total,AT,Austria,2010,3866,
TOTAL,Total,AT,Austria,2011,3763,
TOTAL,Total,AT,Austria,2012,3852,
TOTAL,Total,AT,Austria,2013,3854,
TOTAL,Total,AT,Austria,2014,3874,
TOTAL,Total,AT,Austria,2015,3905,
TOTAL,Total,AT,Austria,2016,3926,
TOTAL,Total,AT,Austria,2017,3946,
TOTAL,Total,AT,Austria,2018,3951,
TOTAL,Total,AT,Austria,2019,3976,
TOTAL,Total,AT,Austria,2020,3992,
TOTAL,Total,AT,Austria,2021,4003,
TOTAL,Total,AT,Austria,2022,4015,
TOTAL,Total,AT,Austria,2023,4119,
TOTAL,Total,AT,Austria,2024,4161,
TOTAL,Total,BA,Bosnia and Herzegovina,1990,751,
TOTAL,Total,BA,Bosnia and Herzegovina,1991,751,
TOTAL,Total,BA,Bosnia and Herzegovina,1992,751,
TOTAL,Total,BA,Bosnia and Herzegovina,1993,751,
TOTAL,Total,BA,Bosnia and Herzegovina,1994,751,
TOTAL,Total,BA,Bosnia and Herzegovina,1995,751,
TOTAL,Total,BA,Bosnia and Herzegovina,1996,777,
TOTAL,Total,BA,Bosnia and Herzegovina,1997,777,
TOTAL,Total,BA,Bosnia and Herzegovina,1998,777,
TOTAL,Total,BA,Bosnia and Herzegovina,1999,777,
TOTAL,Total,BA,Bosnia and Herzegovina,2000,779,
TOTAL,Total,BA,Bosnia and Herzegovina,2001,779,
TOTAL,Total,BA,Bosnia and Herzegovina,2002,779,
TOTAL,Total,BA,Bosnia and Herzegovina,2003,779,
TOTAL,Total,BA,Bosnia and Herzegovina,2004,746,
TOTAL,Total,BA,Bosnia and Herzegovina,2005,746,
TOTAL,Total,BA,Bosnia and Herzegovina,2006,747,
TOTAL,Total,BA,Bosnia and Herzegovina,2007,771,
TOTAL,Total,BA,Bosnia and Herzegovina,2008,771,
TOTAL,Total,BA,Bosnia and Herzegovina,2009,771,
TOTAL,Total,BA,Bosnia and Herzegovina,2010,772,
TOTAL,Total,BA,Bosnia and Herzegovina,2011,772,
TOTAL,Total,BA,Bosnia and Herzegovina,2012,772,
TOTAL,Total,BA,Bosnia and Herzegovina,2013,772,
TOTAL,Total,BA,Bosnia and Herzegovina,2014,772,
TOTAL,Total,BA,Bosnia and Herzegovina,2015,772,
TOTAL,Total,BA,Bosnia and Herzegovina,2016,748,
TOTAL,Total,BA,Bosnia and Herzegovina,2017,748,
TOTAL,Total,BA,Bosnia and Herzegovina,2018,748,
TOTAL,Total,BA,Bosnia and Herzegovina,2019,749,
TOTAL,Total,BA,Bosnia and Herzegovina,2020,749,
TOTAL,Total,BA,Bosnia and Herzegovina,2021,748,
TOTAL,Total,BA,Bosnia and Herzegovina,2022,748,
TOTAL,Total,BA,Bosnia and Herzegovina,2023,755,
TOTAL,Total,BA,Bosnia and Herzegovina,2024,755,
TOTAL,Total,BE,Belgium,1990,2293,
TOTAL,Total,BE,Belgium,1991,2291,
TOTAL,Total,BE,Belgium,1992,2291,
TOTAL,Total,BE,Belgium,1993,2362,
TOTAL,Total,BE,Belgium,1994,2363,
TOTAL,Total,BE,Belgium,1995,2371,
TOTAL,Total,BE,Belgium,1996,2460,
TOTAL,Total,BE,Belgium,1997,2507,
TOTAL,Total,BE,Belgium,1998,2643,
TOTAL,Total,BE,Belgium,1999,2701,
TOTAL,Total,BE,Belgium,2000,2705,
TOTAL,Total,BE,Belgium,2001,2701,
TOTAL,Total,BE,Belgium,2002,2934,
TOTAL,Total,BE,Belgium,2003,2927,
TOTAL,Total,BE,Belgium,2004,2950,
TOTAL,Total,BE,Belgium,2005,2977,
TOTAL,Total,BE,Belgium,2006,2993,
TOTAL,Total,BE,Belgium,2007,2996,
TOTAL,Total,BE,Belgium,2008,2995,
TOTAL,Total,BE,Belgium,2009,3005,
TOTAL,Total,BE,Belgium,2010,3007,
TOTAL,Total,BE,Belgium,2011,3032,
TOTAL,Total,BE,Belgium,2012,3055,
TOTAL,Total,BE,Belgium,2013,3054.938,
TOTAL,Total,BE,Belgium,2014,3088.465,
TOTAL,Total,BE,Belgium,2015,3088.389,
TOTAL,Total,BE,Belgium,2016,3086.121,
TOTAL,Total,BE,Belgium,2017,3092.019,
TOTAL,Total,BE,Belgium,2018,3095.366,
TOTAL,Total,BE,Belgium,2019,3100.035,
TOTAL,Total,BE,Belgium,2020,3099.332,
TOTAL,Total,BE,Belgium,2021,3126.532,
TOTAL,Total,BE,Belgium,2022,3185,
TOTAL,Total,BE,Belgium,2023,3195,
TOTAL,Total,BE,Belgium,2024,3181,
TOTAL,Total,BG,Bulgaria,1990,2640,
TOTAL,Total,BG,Bulgaria,1991,2640,
TOTAL,Total,BG,Bulgaria,1992,2650,
TOTAL,Total,BG,Bulgaria,1993,2650,
TOTAL,Total,BG,Bulgaria,1994,2645,
TOTAL,Total,BG,Bulgaria,1995,2656,
TOTAL,Total,BG,Bulgaria,1996,2710,
TOTAL,Total,BG,Bulgaria,1997,2711,
TOTAL,Total,BG,Bulgaria,1998,2708,
TOTAL,Total,BG,Bulgaria,1999,2708,
TOTAL,Total,BG,Bulgaria,2000,2744,
TOTAL,Total,BG,Bulgaria,2001,2847,
TOTAL,Total,BG,Bulgaria,2002,2847,
TOTAL,Total,BG,Bulgaria,2003,2871,
TOTAL,Total,BG,Bulgaria,2004,2854,
TOTAL,Total,BG,Bulgaria,2005,2880,
TOTAL,Total,BG,Bulgaria,2006,2912,
TOTAL,Total,BG,Bulgaria,2007,2806,
TOTAL,Total,BG,Bulgaria,2008,2827,
TOTAL,Total,BG,Bulgaria,2009,2833,
TOTAL,Total,BG,Bulgaria,2010,2785,
TOTAL,Total,BG,Bulgaria,2011,2862,
TOTAL,Total,BG,Bulgaria,2012,2862,
TOTAL,Total,BG,Bulgaria,2013,2869,
TOTAL,Total,BG,Bulgaria,2014,2861,
TOTAL,Total,BG,Bulgaria,2015,2859,
TOTAL,Total,BG,Bulgaria,2016,2869,
TOTAL,Total,BG,Bulgaria,2017,2870,
TOTAL,Total,BG,Bulgaria,2018,2870,
TOTAL,Total,BG,Bulgaria,2019,2869,
TOTAL,Total,BG,Bulgaria,2020,2871,
TOTAL,Total,BG,Bulgaria,2021,3001,
TOTAL,Total,BG,Bulgaria,2022,3005,
TOTAL,Total,BG,Bulgaria,2023,3001,
TOTAL,Total,BG,Bulgaria,2024,3001,
TOTAL,Total,CH,Switzerland,1990,4867,i
TOTAL,Total,CH,Switzerland,1991,4871,i
TOTAL,Total,CH,Switzerland,1992,4871,i
TOTAL,Total,CH,Switzerland,1993,4869,i
TOTAL,Total,CH,Switzerland,1994,4869,i
TOTAL,Total,CH,Switzerland,1995,4873,i
TOTAL,Total,CH,Switzerland,1996,4877,i
TOTAL,Total,CH,Switzerland,1997,4833,i
TOTAL,Total,CH,Switzerland,1998,4800,i
TOTAL,Total,CH,Switzerland,1999,5072,i
TOTAL,Total,CH,Switzerland,2000,4985,i
TOTAL,Total,CH,Switzerland,2001,4986,i
TOTAL,Total,CH,Switzerland,2002,4981,i
TOTAL,Total,CH,Switzerland,2003,4979,i
TOTAL,Total,CH,Switzerland,2004,5013,i
TOTAL,Total,CH,Switzerland,2005,5012,i
TOTAL,Total,CH,Switzerland,2006,5015,i
TOTAL,Total,CH,Switzerland,2007,5057,i
TOTAL,Total,CH,Switzerland,2008,5118,i
TOTAL,Total,CH,Switzerland,2009,5160,i
TOTAL,Total,CH,Switzerland,2010,5096,i
TOTAL,Total,CH,Switzerland,2011,5112,i
TOTAL,Total,CH,Switzerland,2012,5119,i
TOTAL,Total,CH,Switzerland,2013,5172,i
TOTAL,Total,CH,Switzerland,2014,5178,i
TOTAL,Total,CH,Switzerland,2015,5196,i
TOTAL,Total,CH,Switzerland,2016,5240,i
TOTAL,Total,CH,Switzerland,2017,5242,i
TOTAL,Total,CH,Switzerland,2018,5239,i
TOTAL,Total,CH,Switzerland,2019,5279,i
TOTAL,Total,CH,Switzerland,2020,5291.22,
TOTAL,Total,CH,Switzerland,2021,5296,i
TOTAL,Total,CH,Switzerland,2022,5296,i
TOTAL,Total,CH,Switzerland,2023,5309,i
TOTAL,Total,CH,Switzerland,2024,5298,i
TOTAL,Total,CZ,Czechia,1990,2579,
TOTAL,Total,CZ,Czechia,1991,2597,
TOTAL,Total,CZ,Czechia,1992,2593,
TOTAL,Total,CZ,Czechia,1993,2706,
TOTAL,Total,CZ,Czechia,1994,2706,
TOTAL,Total,CZ,Czechia,1995,2640,
TOTAL,Total,CZ,Czechia,1996,2859,
TOTAL,Total,CZ,Czechia,1997,2859,
TOTAL,Total,CZ,Czechia,1998,2859,
TOTAL,Total,CZ,Czechia,1999,2843,
TOTAL,Total,CZ,Czechia,2000,2843,
TOTAL,Total,CZ,Czechia,2001,2893,
TOTAL,Total,CZ,Czechia,2002,2926,
TOTAL,Total,CZ,Czechia,2003,2943,
TOTAL,Total,CZ,Czechia,2004,2982,
TOTAL,Total,CZ,Czechia,2005,2997,
TOTAL,Total,CZ,Czechia,2006,3041,
TOTAL,Total,CZ,Czechia,2007,3060,
TOTAL,Total,CZ,Czechia,2008,3078,
TOTAL,Total,CZ,Czechia,2009,3153,
TOTAL,Total,CZ,Czechia,2010,3210,
TOTAL,Total,CZ,Czechia,2011,3208,
TOTAL,Total,CZ,Czechia,2012,3217,
TOTAL,Total,CZ,Czechia,2013,3216,
TOTAL,Total,CZ,Czechia,2014,3216,
TOTAL,Total,CZ,Czechia,2015,3237,
TOTAL,Total,CZ,Czechia,2016,3236,
TOTAL,Total,CZ,Czechia,2017,3237,
TOTAL,Total,CZ,Czechia,2018,3235,
TOTAL,Total,CZ,Czechia,2019,3231,
TOTAL,Total,CZ,Czechia,2020,3236,
TOTAL,Total,CZ,Czechia,2021,3234,
TOTAL,Total,CZ,Czechia,2022,3234,
TOTAL,Total,CZ,Czechia,2023,3277,
TOTAL,Total,CZ,Czechia,2024,3277,
TOTAL,Total,DE,Germany,1990,16200,i
TOTAL,Total,DE,Germany,1991,16290,i
TOTAL,Total,DE,Germany,1992,16330,i
TOTAL,Total,DE,Germany,1993,16795,i
TOTAL,Total,DE,Germany,1994,17748,i
TOTAL,Total,DE,Germany,1995,18163,i
TOTAL,Total,DE,Germany,1996,18460,i
TOTAL,Total,DE,Germany,1997,18653,i
TOTAL,Total,DE,Germany,1998,18857,i
TOTAL,Total,DE,Germany,1999,18934,i
TOTAL,Total,DE,Germany,2000,19078.67,i
TOTAL,Total,DE,Germany,2001,19119,i
TOTAL,Total,DE,Germany,2002,19254,i
TOTAL,Total,DE,Germany,2003,19829,i
TOTAL,Total,DE,Germany,2004,19847,i
TOTAL,Total,DE,Germany,2005,19857,i
TOTAL,Total,DE,Germany,2006,20021,i
TOTAL,Total,DE,Germany,2007,20051,i
TOTAL,Total,DE,Germany,2008,20152,i
TOTAL,Total,DE,Germany,2009,20208,i
TOTAL,Total,DE,Germany,2010,20148,
TOTAL,Total,DE,Germany,2011,20239,
TOTAL,Total,DE,Germany,2012,20246,
TOTAL,Total,DE,Germany,2013,20344,
TOTAL,Total,DE,Germany,2014,20463,
TOTAL,Total,DE,Germany,2015,20459,
TOTAL,Total,DE,Germany,2016,20584.588,i
TOTAL,Total,DE,Germany,2017,20629,
TOTAL,Total,DE,Germany,2018,20624,
TOTAL,Total,DE,Germany,2019,20920,
TOTAL,Total,DE,Germany,2020,20959,
TOTAL,Total,DE,Germany,2021,21166.273,
TOTAL,Total,DK,Denmark,1990,230,
TOTAL,Total,DK,Denmark,1991,340,
TOTAL,Total,DK,Denmark,1992,365,
TOTAL,Total,DK,Denmark,1993,370,
TOTAL,Total,DK,Denmark,1994,370,
TOTAL,Total,DK,Denmark,1995,370,i
TOTAL,Total,DK,Denmark,1996,370,i
TOTAL,Total,DK,Denmark,1997,601,
TOTAL,Total,DK,Denmark,1998,617,
TOTAL,Total,DK,Denmark,1999,612,
TOTAL,Total,DK,Denmark,2000,624,
TOTAL,Total,DK,Denmark,2001,624,
TOTAL,Total,DK,Denmark,2002,624,i
TOTAL,Total,DK,Denmark,2003,624,i
TOTAL,Total,DK,Denmark,2004,619,i
TOTAL,Total,DK,Denmark,2005,619,i
TOTAL,Total,DK,Denmark,2006,619,i
TOTAL,Total,DK,Denmark,2007,619,i
TOTAL,Total,DK,Denmark,2008,621,
TOTAL,Total,DK,Denmark,2009,621,
TOTAL,Total,DK,Denmark,2010,621,
TOTAL,Total,DK,Denmark,2011,621,
TOTAL,Total,DK,Denmark,2012,621,
TOTAL,Total,DK,Denmark,2013,621,
TOTAL,Total,DK,Denmark,2014,621,
TOTAL,Total,DK,Denmark,2015,621,
TOTAL,Total,DK,Denmark,2016,621,
TOTAL,Total,DK,Denmark,2017,626,
TOTAL,Total,DK,Denmark,2018,730,
TOTAL,Total,DK,Denmark,2019,730,
TOTAL,Total,DK,Denmark,2020,776,
TOTAL,Total,DK,Denmark,2021,803,
TOTAL,Total,DK,Denmark,2022,802,
TOTAL,Total,DK,Denmark,2023,831,
TOTAL,Total,DK,Denmark,2024,866,
TOTAL,Total,EE,Estonia,1990,132,
TOTAL,Total,EE,Estonia,1991,132,
TOTAL,Total,EE,Estonia,1992,131.8,
TOTAL,Total,EE,Estonia,1993,131.8,
TOTAL,Total,EE,Estonia,1994,131.8,
TOTAL,Total,EE,Estonia,1995,131.8,
TOTAL,Total,EE,Estonia,1996,131.8,
TOTAL,Total,EE,Estonia,1997,132,
TOTAL,Total,EE,Estonia,1998,132,
TOTAL,Total,EE,Estonia,1999,132,
TOTAL,Total,EE,Estonia,2000,132,
TOTAL,Total,EE,Estonia,2001,131,
TOTAL,Total,EE,Estonia,2002,131,
TOTAL,Total,EE,Estonia,2003,131,
TOTAL,Total,EE,Estonia,2004,130,
TOTAL,Total,EE,Estonia,2005,130,
TOTAL,Total,EE,Estonia,2006,131,
TOTAL,Total,EE,Estonia,2007,132,
TOTAL,Total,EE,Estonia,2008,130,
TOTAL,Total,EE,Estonia,2009,130,
TOTAL,Total,EE,Estonia,2010,132,
TOTAL,Total,EE,Estonia,2011,132,
TOTAL,Total,EE,Estonia,2012,132,
TOTAL,Total,EE,Estonia,2013,132,
TOTAL,Total,EE,Estonia,2014,132,
TOTAL,Total,EE,Estonia,2015,132,
TOTAL,Total,EE,Estonia,2016,132,
TOTAL,Total,EE,Estonia,2017,132,
TOTAL,Total,EE,Estonia,2018,132,
TOTAL,Total,EE,Estonia,2019,138,
TOTAL,Total,EE,Estonia,2020,138,
TOTAL,Total,EE,Estonia,2021,225,
TOTAL,Total,EE,Estonia,2022,140,
TOTAL,Total,EE,Estonia,2023,140,
TOTAL,Total,EE,Estonia,2024,140,
TOTAL,Total,EL,Greece,1990,0,
TOTAL,Total,EL,Greece,1991,0,
TOTAL,Total,EL,Greece,1992,0,
TOTAL,Total,EL,Greece,1993,0,
TOTAL,Total,EL,Greece,1994,0,
TOTAL,Total,EL,Greece,1995,0,
TOTAL,Total,EL,Greece,1996,0,
TOTAL,Total,EL,Greece,1997,82,
TOTAL,Total,EL,Greece,1998,82,
TOTAL,Total,EL,Greece,1999,82,
TOTAL,Total,EL,Greece,2000,82,
TOTAL,Total,EL,Greece,2001,82,
TOTAL,Total,EL,Greece,2002,82,
TOTAL,Total,EL,Greece,2003,83,
TOTAL,Total,EL,Greece,2004,83,
TOTAL,Total,EL,Greece,2005,83,
TOTAL,Total,EL,Greece,2006,106,
TOTAL,Total,EL,Greece,2007,199,
TOTAL,Total,EL,Greece,2008,264,
TOTAL,Total,EL,Greece,2009,264,
TOTAL,Total,EL,Greece,2010,368,
TOTAL,Total,EL,Greece,2011,438,
TOTAL,Total,EL,Greece,2012,438,
TOTAL,Total,EL,Greece,2013,437,
TOTAL,Total,EL,Greece,2014,494,
TOTAL,Total,EL,Greece,2015,494,
TOTAL,Total,EL,Greece,2016,520,
TOTAL,Total,EL,Greece,2017,532,
TOTAL,Total,EL,Greece,2018,679,
TOTAL,Total,EL,Greece,2019,731,
TOTAL,Total,EL,Greece,2020,731,
TOTAL,Total,EL,Greece,2021,731,
TOTAL,Total,EL,Greece,2022,738,
TOTAL,Total,EL,Greece,2023,738,
TOTAL,Total,EL,Greece,2024,738,
TOTAL,Total,ES,Spain,1990,6566,
TOTAL,Total,ES,Spain,1991,6581,
TOTAL,Total,ES,Spain,1992,7054,
TOTAL,Total,ES,Spain,1993,7059,
TOTAL,Total,ES,Spain,1994,7169,
TOTAL,Total,ES,Spain,1995,7029,
TOTAL,Total,ES,Spain,1996,7037,
TOTAL,Total,ES,Spain,1997,7135,
TOTAL,Total,ES,Spain,1998,7140,
TOTAL,Total,ES,Spain,1999,7154,
TOTAL,Total,ES,Spain,2000,7142,
TOTAL,Total,ES,Spain,2001,7154,
TOTAL,Total,ES,Spain,2002,7170,
TOTAL,Total,ES,Spain,2003,7738,
TOTAL,Total,ES,Spain,2004,7757,
TOTAL,Total,ES,Spain,2005,7767,
TOTAL,Total,ES,Spain,2006,7975,
TOTAL,Total,ES,Spain,2007,8355,
TOTAL,Total,ES,Spain,2008,8359,
TOTAL,Total,ES,Spain,2009,8365,
TOTAL,Total,ES,Spain,2010,8866,
TOTAL,Total,ES,Spain,2011,9030,
TOTAL,Total,ES,Spain,2012,9086,
TOTAL,Total,ES,Spain,2013,9275,
TOTAL,Total,ES,Spain,2014,9223,
TOTAL,Total,ES,Spain,2015,9717,
TOTAL,Total,ES,Spain,2016,10383,
TOTAL,Total,ES,Spain,2017,10122,
TOTAL,Total,ES,Spain,2018,9840,
TOTAL,Total,ES,Spain,2019,10251.519,
TOTAL,Total,ES,Spain,2020,10450,
TOTAL,Total,ES,Spain,2021,10608,
TOTAL,Total,ES,Spain,2022,10701,
TOTAL,Total,ES,Spain,2023,10930,
TOTAL,Total,ES,Spain,2024,10938,
TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),1990,87986,
TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),1991,88952,
TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),1992,90068.8,
TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),1993,91595.8,
TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),1994,93342.8,
TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),1995,94244.8,
TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),1996,95632.8,
TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),1997,96568,
TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),1998,97484,
TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),1999,98179,
TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2000,98751.67,
TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2001,99853.8,
TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2002,100791.5,
TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2003,101785.5,
TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2004,102709.5,
TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2005,103095.7,
TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2006,104195.75,
TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2007,105113.35,
TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2008,105980.95,
TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2009,106997.85,
TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2010,107779.85,
TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2011,108891.62,
TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2012,109499.1,
TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2013,109534.638,
TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2014,109941.705,
TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2015,110483.489,
TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2016,111553.709,
TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2017,112263.605,
TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2018,112140.365,
TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2019,113133.501,
TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2020,113606.282,
TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2021,114657.279,
TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2022,115068.593,
TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2023,115657.474,
TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2024,116274.729,
TOTAL,Total,FI,Finland,1990,1663,
TOTAL,Total,FI,Finland,1991,1664,
TOTAL,Total,FI,Finland,1992,1664,
TOTAL,Total,FI,Finland,1993,1713,
TOTAL,Total,FI,Finland,1994,1950,
TOTAL,Total,FI,Finland,1995,2054,
TOTAL,Total,FI,Finland,1996,2061,
TOTAL,Total,FI,Finland,1997,2061,
TOTAL,Total,FI,Finland,1998,2197,
TOTAL,Total,FI,Finland,1999,2234,
TOTAL,Total,FI,Finland,2000,2372,
TOTAL,Total,FI,Finland,2001,2400,
TOTAL,Total,FI,Finland,2002,2400,
TOTAL,Total,FI,Finland,2003,2400,
TOTAL,Total,FI,Finland,2004,2619,
TOTAL,Total,FI,Finland,2005,2617,
TOTAL,Total,FI,Finland,2006,3047,
TOTAL,Total,FI,Finland,2007,3047,
TOTAL,Total,FI,Finland,2008,3067,
TOTAL,Total,FI,Finland,2009,3067,
TOTAL,Total,FI,Finland,2010,3073,
TOTAL,Total,FI,Finland,2011,3172,
TOTAL,Total,FI,Finland,2012,3172,
TOTAL,Total,FI,Finland,2013,3172,
TOTAL,Total,FI,Finland,2014,3256,
TOTAL,Total,FI,Finland,2015,3262,b
TOTAL,Total,FI,Finland,2016,3270,
TOTAL,Total,FI,Finland,2017,3331,
TOTAL,Total,FI,Finland,2018,3330,
TOTAL,Total,FI,Finland,2019,3331,
TOTAL,Total,FI,Finland,2020,3349,
TOTAL,Total,FI,Finland,2021,3359,
TOTAL,Total,FI,Finland,2022,3428,
TOTAL,Total,FI,Finland,2023,3424,
TOTAL,Total,FI,Finland,2024,3635,
TOTAL,Total,FR,France,1990,12512,
TOTAL,Total,FR,France,1991,12684,
TOTAL,Total,FR,France,1992,12896,
TOTAL,Total,FR,France,1993,13574,
TOTAL,Total,FR,France,1994,13743,
TOTAL,Total,FR,France,1995,13800,
TOTAL,Total,FR,France,1996,14177,
TOTAL,Total,FR,France,1997,14181,
TOTAL,Total,FR,France,1998,14154,
TOTAL,Total,FR,France,1999,14207,
TOTAL,Total,FR,France,2000,14221,
TOTAL,Total,FR,France,2001,14465,
TOTAL,Total,FR,France,2002,14463,
TOTAL,Total,FR,France,2003,14464,
TOTAL,Total,FR,France,2004,14591,
TOTAL,Total,FR,France,2005,14755,
TOTAL,Total,FR,France,2006,14808,
TOTAL,Total,FR,France,2007,15125,
TOTAL,Total,FR,France,2008,15345,
TOTAL,Total,FR,France,2009,15432,
TOTAL,Total,FR,France,2010,15455,
TOTAL,Total,FR,France,2011,15817,
TOTAL,Total,FR,France,2012,16118,
TOTAL,Total,FR,France,2013,15860,
TOTAL,Total,FR,France,2014,16033,
TOTAL,Total,FR,France,2015,15989,
TOTAL,Total,FR,France,2016,16099,
TOTAL,Total,FR,France,2017,16713.216,
TOTAL,Total,FR,France,2018,16714.309,
TOTAL,Total,FR,France,2019,16727.677,
TOTAL,Total,FR,France,2020,16694,
TOTAL,Total,FR,France,2021,16735,
TOTAL,Total,FR,France,2022,16804,
