accident,accident_label,victim,victim_label,pers_cat,pers_cat_label,geo,geo_label,period,value,flag
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,BE,Belgium,2009,8,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,BE,Belgium,2010,8,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,BE,Belgium,2011,8,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,BE,Belgium,2012,13,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,BE,Belgium,2013,6,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,BE,Belgium,2014,11,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,BE,Belgium,2015,11,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,BE,Belgium,2016,4,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,BE,Belgium,2017,9,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,BE,Belgium,2018,9,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,BE,Belgium,2019,7,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,BE,Belgium,2020,9,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,BE,Belgium,2021,9,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,BE,Belgium,2022,11,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,BE,Belgium,2023,6,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,BE,Belgium,2024,5,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,BG,Bulgaria,2006,4,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,BG,Bulgaria,2007,5,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,BG,Bulgaria,2008,4,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,BG,Bulgaria,2009,4,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,BG,Bulgaria,2010,8,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,BG,Bulgaria,2011,2,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,BG,Bulgaria,2012,7,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,BG,Bulgaria,2013,3,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,BG,Bulgaria,2014,5,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,BG,Bulgaria,2015,2,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,BG,Bulgaria,2016,5,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,BG,Bulgaria,2017,5,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,BG,Bulgaria,2018,4,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,BG,Bulgaria,2019,3,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,BG,Bulgaria,2020,6,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,BG,Bulgaria,2021,4,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,BG,Bulgaria,2022,5,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,BG,Bulgaria,2023,6,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,BG,Bulgaria,2024,3,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,CH,Switzerland,2009,4,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,CH,Switzerland,2010,0,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,CH,Switzerland,2011,3,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,CH,Switzerland,2012,5,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,CH,Switzerland,2013,2,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,CH,Switzerland,2014,2,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,CH,Switzerland,2015,2,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,CH,Switzerland,2016,1,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,CH,Switzerland,2017,0,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,CH,Switzerland,2018,1,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,CH,Switzerland,2019,1,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,CH,Switzerland,2020,0,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,CH,Switzerland,2021,1,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,CH,Switzerland,2022,2,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,CH,Switzerland,2023,1,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,CH,Switzerland,2024,0,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,CHUNNEL,Channel Tunnel,2007,0,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,CHUNNEL,Channel Tunnel,2008,0,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,CHUNNEL,Channel Tunnel,2009,0,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,CHUNNEL,Channel Tunnel,2010,0,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,CHUNNEL,Channel Tunnel,2011,0,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,CHUNNEL,Channel Tunnel,2012,0,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,CHUNNEL,Channel Tunnel,2013,0,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,CHUNNEL,Channel Tunnel,2014,0,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,CHUNNEL,Channel Tunnel,2015,0,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,CHUNNEL,Channel Tunnel,2016,0,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,CHUNNEL,Channel Tunnel,2017,0,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,CHUNNEL,Channel Tunnel,2018,0,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,CHUNNEL,Channel Tunnel,2019,0,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,CHUNNEL,Channel Tunnel,2020,0,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,CHUNNEL,Channel Tunnel,2021,0,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,CHUNNEL,Channel Tunnel,2022,0,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,CHUNNEL,Channel Tunnel,2023,0,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,CHUNNEL,Channel Tunnel,2024,0,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,CZ,Czechia,2006,31,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,CZ,Czechia,2007,23,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,CZ,Czechia,2008,24,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,CZ,Czechia,2009,21,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,CZ,Czechia,2010,34,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,CZ,Czechia,2011,17,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,CZ,Czechia,2012,19,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,CZ,Czechia,2013,15,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,CZ,Czechia,2014,23,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,CZ,Czechia,2015,18,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,CZ,Czechia,2016,22,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,CZ,Czechia,2017,20,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,CZ,Czechia,2018,21,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,CZ,Czechia,2019,23,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,CZ,Czechia,2020,21,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,CZ,Czechia,2021,16,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,CZ,Czechia,2022,16,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,CZ,Czechia,2023,18,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,CZ,Czechia,2024,12,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,DE,Germany,2006,50,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,DE,Germany,2007,67,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,DE,Germany,2008,50,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,DE,Germany,2009,41,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,DE,Germany,2010,44,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,DE,Germany,2011,28,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,DE,Germany,2012,45,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,DE,Germany,2013,32,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,DE,Germany,2014,41,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,DE,Germany,2015,32,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,DE,Germany,2016,28,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,DE,Germany,2017,44,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,DE,Germany,2018,35,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,DE,Germany,2019,34,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,DE,Germany,2020,26,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,DE,Germany,2021,25,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,DE,Germany,2022,40,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,DE,Germany,2023,28,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,DE,Germany,2024,26,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,DK,Denmark,2006,5,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,DK,Denmark,2007,5,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,DK,Denmark,2008,3,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,DK,Denmark,2009,3,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,DK,Denmark,2010,4,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,DK,Denmark,2011,0,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,DK,Denmark,2012,2,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,DK,Denmark,2013,6,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,DK,Denmark,2014,6,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,DK,Denmark,2015,1,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,DK,Denmark,2016,1,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,DK,Denmark,2017,1,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,DK,Denmark,2018,3,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,DK,Denmark,2019,0,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,DK,Denmark,2020,0,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,DK,Denmark,2021,1,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,DK,Denmark,2022,0,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,DK,Denmark,2023,2,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,DK,Denmark,2024,1,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,EE,Estonia,2007,6,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,EE,Estonia,2008,1,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,EE,Estonia,2009,3,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,EE,Estonia,2010,2,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,EE,Estonia,2011,3,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,EE,Estonia,2012,4,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,EE,Estonia,2013,2,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,EE,Estonia,2014,5,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,EE,Estonia,2015,1,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,EE,Estonia,2016,0,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,EE,Estonia,2017,5,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,EE,Estonia,2018,2,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,EE,Estonia,2019,1,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,EE,Estonia,2020,1,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,EE,Estonia,2021,1,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,EE,Estonia,2022,1,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,EE,Estonia,2023,1,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,EE,Estonia,2024,1,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,EL,Greece,2006,12,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,EL,Greece,2007,5,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,EL,Greece,2008,6,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,EL,Greece,2009,13,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,EL,Greece,2010,12,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,EL,Greece,2011,5,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,EL,Greece,2012,8,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,EL,Greece,2013,4,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,EL,Greece,2014,5,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,EL,Greece,2015,8,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,EL,Greece,2016,1,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,EL,Greece,2017,4,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,EL,Greece,2018,4,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,EL,Greece,2019,6,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,EL,Greece,2020,0,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,EL,Greece,2021,5,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,EL,Greece,2022,2,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,EL,Greece,2023,2,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,EL,Greece,2024,3,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,ES,Spain,2006,14,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,ES,Spain,2007,19,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,ES,Spain,2008,15,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,ES,Spain,2009,16,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,ES,Spain,2010,9,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,ES,Spain,2011,8,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,ES,Spain,2012,5,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,ES,Spain,2013,7,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,ES,Spain,2014,8,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,ES,Spain,2015,6,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,ES,Spain,2016,8,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,ES,Spain,2017,14,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,ES,Spain,2018,7,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,ES,Spain,2019,1,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,ES,Spain,2020,3,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,ES,Spain,2021,4,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,ES,Spain,2022,7,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,ES,Spain,2023,8,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,ES,Spain,2024,8,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,EU27_2020,European Union - 27 countries (from 2020),2010,361,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,EU27_2020,European Union - 27 countries (from 2020),2011,303,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,EU27_2020,European Union - 27 countries (from 2020),2012,366,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,EU27_2020,European Union - 27 countries (from 2020),2013,291,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,EU27_2020,European Union - 27 countries (from 2020),2014,273,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,EU27_2020,European Union - 27 countries (from 2020),2015,286,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,EU27_2020,European Union - 27 countries (from 2020),2016,250,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,EU27_2020,European Union - 27 countries (from 2020),2017,288,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,EU27_2020,European Union - 27 countries (from 2020),2018,253,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,EU27_2020,European Union - 27 countries (from 2020),2019,263,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,EU27_2020,European Union - 27 countries (from 2020),2020,213,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,EU27_2020,European Union - 27 countries (from 2020),2021,234,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,EU27_2020,European Union - 27 countries (from 2020),2022,228,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,EU27_2020,European Union - 27 countries (from 2020),2023,224,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,EU27_2020,European Union - 27 countries (from 2020),2024,191,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,FI,Finland,2006,5,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,FI,Finland,2007,10,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,FI,Finland,2008,8,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,FI,Finland,2009,11,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,FI,Finland,2010,8,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,FI,Finland,2011,2,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,FI,Finland,2012,6,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,FI,Finland,2013,2,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,FI,Finland,2014,2,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,FI,Finland,2015,6,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,FI,Finland,2016,7,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,FI,Finland,2017,9,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,FI,Finland,2018,4,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,FI,Finland,2019,2,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,FI,Finland,2020,2,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,FI,Finland,2021,8,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,FI,Finland,2022,1,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,FI,Finland,2023,3,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,FI,Finland,2024,0,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,FR,France,2006,38,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,FR,France,2007,38,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,FR,France,2008,38,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,FR,France,2009,36,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,FR,France,2010,29,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,FR,France,2011,29,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,FR,France,2012,33,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,FR,France,2013,29,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,FR,France,2014,25,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,FR,France,2015,27,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,FR,France,2016,31,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,FR,France,2017,42,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,FR,France,2018,16,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,FR,France,2019,20,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,FR,France,2020,15,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,FR,France,2021,21,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,FR,France,2022,13,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,FR,France,2023,30,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,FR,France,2024,20,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,HR,Croatia,2010,7,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,HR,Croatia,2011,15,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,HR,Croatia,2012,8,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,HR,Croatia,2013,11,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,HR,Croatia,2014,7,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,HR,Croatia,2015,8,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,HR,Croatia,2016,2,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,HR,Croatia,2017,7,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,HR,Croatia,2018,8,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,HR,Croatia,2019,6,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,HR,Croatia,2020,4,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,HR,Croatia,2021,6,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,HR,Croatia,2022,10,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,HR,Croatia,2023,2,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,HR,Croatia,2024,2,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,HU,Hungary,2006,22,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,HU,Hungary,2007,26,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,HU,Hungary,2008,42,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,HU,Hungary,2009,28,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,HU,Hungary,2010,30,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,HU,Hungary,2011,27,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,HU,Hungary,2012,27,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,HU,Hungary,2013,22,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,HU,Hungary,2014,18,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,HU,Hungary,2015,25,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,HU,Hungary,2016,17,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,HU,Hungary,2017,20,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,HU,Hungary,2018,20,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,HU,Hungary,2019,29,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,HU,Hungary,2020,16,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,HU,Hungary,2021,20,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,HU,Hungary,2022,29,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,HU,Hungary,2023,11,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,HU,Hungary,2024,16,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,IE,Ireland,2006,0,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,IE,Ireland,2007,1,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,IE,Ireland,2008,1,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,IE,Ireland,2009,0,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,IE,Ireland,2010,2,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,IE,Ireland,2011,0,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,IE,Ireland,2012,0,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,IE,Ireland,2013,0,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,IE,Ireland,2014,0,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,IE,Ireland,2015,0,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,IE,Ireland,2016,0,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,IE,Ireland,2017,0,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,IE,Ireland,2018,0,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,IE,Ireland,2019,0,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,IE,Ireland,2020,0,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,IE,Ireland,2021,0,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,IE,Ireland,2022,0,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,IE,Ireland,2023,0,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,IE,Ireland,2024,0,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,IT,Italy,2006,19,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,IT,Italy,2007,16,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,IT,Italy,2008,6,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,IT,Italy,2009,5,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,IT,Italy,2010,11,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,IT,Italy,2011,15,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,IT,Italy,2012,12,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,IT,Italy,2013,10,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,IT,Italy,2014,7,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,IT,Italy,2015,8,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,IT,Italy,2016,7,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,IT,Italy,2017,8,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,IT,Italy,2018,3,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,IT,Italy,2019,5,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,IT,Italy,2020,4,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,IT,Italy,2021,4,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,IT,Italy,2022,11,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,IT,Italy,2023,4,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,IT,Italy,2024,3,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,LT,Lithuania,2006,8,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,LT,Lithuania,2007,6,
TOTAL,Total,KIL,Killed,LV_USR,Level crossing users,LT,Lithuania,2008,6,
