vehicle,vehicle_label,mot_nrg,mot_nrg_label,geo,geo_label,period,value,flag
RCA,Railcars,ELC,Electricity,PT,Portugal,1995,190,
RCA,Railcars,ELC,Electricity,PT,Portugal,1996,195,
RCA,Railcars,ELC,Electricity,PT,Portugal,1997,195,
RCA,Railcars,ELC,Electricity,PT,Portugal,1998,204,
RCA,Railcars,ELC,Electricity,PT,Portugal,1999,229,
RCA,Railcars,ELC,Electricity,PT,Portugal,2000,229,
RCA,Railcars,ELC,Electricity,PT,Portugal,2001,216,
RCA,Railcars,ELC,Electricity,PT,Portugal,2002,220,
RCA,Railcars,ELC,Electricity,PT,Portugal,2006,221,
RCA,Railcars,ELC,Electricity,PT,Portugal,2007,221,
RCA,Railcars,ELC,Electricity,PT,Portugal,2008,221,
RCA,Railcars,ELC,Electricity,PT,Portugal,2014,201,
RCA,Railcars,ELC,Electricity,PT,Portugal,2015,201,
RCA,Railcars,ELC,Electricity,PT,Portugal,2016,198,
RCA,Railcars,ELC,Electricity,PT,Portugal,2017,198,
RCA,Railcars,ELC,Electricity,PT,Portugal,2018,198,
RCA,Railcars,ELC,Electricity,PT,Portugal,2019,198,
RCA,Railcars,ELC,Electricity,PT,Portugal,2020,197,
RCA,Railcars,ELC,Electricity,PT,Portugal,2021,197,
RCA,Railcars,ELC,Electricity,PT,Portugal,2022,195,
RCA,Railcars,ELC,Electricity,PT,Portugal,2023,195,
RCA,Railcars,ELC,Electricity,PT,Portugal,2024,188,
RCA,Railcars,ELC,Electricity,RO,Romania,1990,6,
RCA,Railcars,ELC,Electricity,RO,Romania,1991,6,
RCA,Railcars,ELC,Electricity,RO,Romania,1992,6,
RCA,Railcars,ELC,Electricity,RO,Romania,1993,6,
RCA,Railcars,ELC,Electricity,RO,Romania,1994,6,
RCA,Railcars,ELC,Electricity,RO,Romania,1995,6,
RCA,Railcars,ELC,Electricity,RO,Romania,1996,6,
RCA,Railcars,ELC,Electricity,RO,Romania,1997,6,
RCA,Railcars,ELC,Electricity,RO,Romania,1998,8,
RCA,Railcars,ELC,Electricity,RO,Romania,1999,8,
RCA,Railcars,ELC,Electricity,RO,Romania,2000,8,
RCA,Railcars,ELC,Electricity,RO,Romania,2001,7,
RCA,Railcars,ELC,Electricity,RO,Romania,2002,7,
RCA,Railcars,ELC,Electricity,RO,Romania,2004,0,
RCA,Railcars,ELC,Electricity,RO,Romania,2005,6,
RCA,Railcars,ELC,Electricity,RO,Romania,2006,20,
RCA,Railcars,ELC,Electricity,RO,Romania,2007,24,b
RCA,Railcars,ELC,Electricity,RO,Romania,2008,36,
RCA,Railcars,ELC,Electricity,RO,Romania,2009,39,
RCA,Railcars,ELC,Electricity,RO,Romania,2010,41,
RCA,Railcars,ELC,Electricity,RO,Romania,2011,41,
RCA,Railcars,ELC,Electricity,RO,Romania,2012,41,
RCA,Railcars,ELC,Electricity,RO,Romania,2013,41,
RCA,Railcars,ELC,Electricity,RO,Romania,2014,65,
RCA,Railcars,ELC,Electricity,RO,Romania,2015,34,
RCA,Railcars,ELC,Electricity,RO,Romania,2016,34,
RCA,Railcars,ELC,Electricity,RO,Romania,2017,34,
RCA,Railcars,ELC,Electricity,RO,Romania,2018,34,
RCA,Railcars,ELC,Electricity,RO,Romania,2019,83,b
RCA,Railcars,ELC,Electricity,RO,Romania,2020,57,
RCA,Railcars,ELC,Electricity,RO,Romania,2021,56,
RCA,Railcars,ELC,Electricity,RO,Romania,2022,87,
RCA,Railcars,ELC,Electricity,RO,Romania,2023,87,
RCA,Railcars,ELC,Electricity,RO,Romania,2024,93,
RCA,Railcars,ELC,Electricity,RS,Serbia,2006,39,
RCA,Railcars,ELC,Electricity,RS,Serbia,2007,38,
RCA,Railcars,ELC,Electricity,RS,Serbia,2008,38,
RCA,Railcars,ELC,Electricity,RS,Serbia,2009,38,
RCA,Railcars,ELC,Electricity,RS,Serbia,2010,38,
RCA,Railcars,ELC,Electricity,RS,Serbia,2011,77,
RCA,Railcars,ELC,Electricity,RS,Serbia,2013,77,
RCA,Railcars,ELC,Electricity,RS,Serbia,2014,77,
RCA,Railcars,ELC,Electricity,RS,Serbia,2015,119,
RCA,Railcars,ELC,Electricity,RS,Serbia,2016,119,
RCA,Railcars,ELC,Electricity,RS,Serbia,2017,116,
RCA,Railcars,ELC,Electricity,RS,Serbia,2019,100,
RCA,Railcars,ELC,Electricity,RS,Serbia,2020,100,
RCA,Railcars,ELC,Electricity,RS,Serbia,2021,120,
RCA,Railcars,ELC,Electricity,RS,Serbia,2023,0,
RCA,Railcars,ELC,Electricity,RS,Serbia,2024,0,
RCA,Railcars,ELC,Electricity,SE,Sweden,1990,239,
RCA,Railcars,ELC,Electricity,SE,Sweden,1991,284,
RCA,Railcars,ELC,Electricity,SE,Sweden,1992,295,
RCA,Railcars,ELC,Electricity,SE,Sweden,1993,328,
RCA,Railcars,ELC,Electricity,SE,Sweden,1994,354,
RCA,Railcars,ELC,Electricity,SE,Sweden,1995,373,
RCA,Railcars,ELC,Electricity,SE,Sweden,1996,372,
RCA,Railcars,ELC,Electricity,SE,Sweden,1997,343,
RCA,Railcars,ELC,Electricity,SE,Sweden,1998,341,
RCA,Railcars,ELC,Electricity,SE,Sweden,1999,344,
RCA,Railcars,ELC,Electricity,SE,Sweden,2000,343,
RCA,Railcars,ELC,Electricity,SE,Sweden,2001,431,
RCA,Railcars,ELC,Electricity,SE,Sweden,2002,497,
RCA,Railcars,ELC,Electricity,SE,Sweden,2003,511,
RCA,Railcars,ELC,Electricity,SE,Sweden,2004,535,
RCA,Railcars,ELC,Electricity,SE,Sweden,2005,674,
RCA,Railcars,ELC,Electricity,SE,Sweden,2006,735,
RCA,Railcars,ELC,Electricity,SE,Sweden,2007,976,
RCA,Railcars,ELC,Electricity,SE,Sweden,2008,1084,
RCA,Railcars,ELC,Electricity,SE,Sweden,2009,1071,
RCA,Railcars,ELC,Electricity,SE,Sweden,2010,1056,
RCA,Railcars,ELC,Electricity,SE,Sweden,2011,1240,
RCA,Railcars,ELC,Electricity,SE,Sweden,2012,1521,
RCA,Railcars,ELC,Electricity,SE,Sweden,2013,1601,
RCA,Railcars,ELC,Electricity,SE,Sweden,2014,1687,
RCA,Railcars,ELC,Electricity,SE,Sweden,2015,1719,
RCA,Railcars,ELC,Electricity,SE,Sweden,2016,1839,
RCA,Railcars,ELC,Electricity,SE,Sweden,2017,1980,
RCA,Railcars,ELC,Electricity,SE,Sweden,2018,2071,
RCA,Railcars,ELC,Electricity,SE,Sweden,2019,2085,
RCA,Railcars,ELC,Electricity,SE,Sweden,2020,2231,
RCA,Railcars,ELC,Electricity,SE,Sweden,2021,2291,
RCA,Railcars,ELC,Electricity,SE,Sweden,2022,2337,
RCA,Railcars,ELC,Electricity,SE,Sweden,2023,2378,
RCA,Railcars,ELC,Electricity,SE,Sweden,2024,2394,
RCA,Railcars,ELC,Electricity,SI,Slovenia,1990,32,
RCA,Railcars,ELC,Electricity,SI,Slovenia,1991,30,
RCA,Railcars,ELC,Electricity,SI,Slovenia,1992,30,
RCA,Railcars,ELC,Electricity,SI,Slovenia,1993,30,
RCA,Railcars,ELC,Electricity,SI,Slovenia,1994,30,
RCA,Railcars,ELC,Electricity,SI,Slovenia,1995,30,
RCA,Railcars,ELC,Electricity,SI,Slovenia,1996,30,
RCA,Railcars,ELC,Electricity,SI,Slovenia,1997,30,
RCA,Railcars,ELC,Electricity,SI,Slovenia,1998,30,
RCA,Railcars,ELC,Electricity,SI,Slovenia,1999,29,
RCA,Railcars,ELC,Electricity,SI,Slovenia,2000,33,
RCA,Railcars,ELC,Electricity,SI,Slovenia,2001,42,
RCA,Railcars,ELC,Electricity,SI,Slovenia,2002,52,
RCA,Railcars,ELC,Electricity,SI,Slovenia,2003,42,
RCA,Railcars,ELC,Electricity,SI,Slovenia,2004,42,
RCA,Railcars,ELC,Electricity,SI,Slovenia,2005,42,
RCA,Railcars,ELC,Electricity,SI,Slovenia,2006,40,
RCA,Railcars,ELC,Electricity,SI,Slovenia,2007,39,
RCA,Railcars,ELC,Electricity,SI,Slovenia,2008,39,
RCA,Railcars,ELC,Electricity,SI,Slovenia,2009,39,
RCA,Railcars,ELC,Electricity,SI,Slovenia,2010,39,
RCA,Railcars,ELC,Electricity,SI,Slovenia,2011,39,
RCA,Railcars,ELC,Electricity,SI,Slovenia,2012,39,
RCA,Railcars,ELC,Electricity,SI,Slovenia,2013,39,
RCA,Railcars,ELC,Electricity,SI,Slovenia,2014,39,
RCA,Railcars,ELC,Electricity,SI,Slovenia,2015,38,
RCA,Railcars,ELC,Electricity,SI,Slovenia,2016,38,
RCA,Railcars,ELC,Electricity,SI,Slovenia,2017,38,
RCA,Railcars,ELC,Electricity,SI,Slovenia,2018,38,
RCA,Railcars,ELC,Electricity,SI,Slovenia,2019,38,
RCA,Railcars,ELC,Electricity,SI,Slovenia,2020,38,
RCA,Railcars,ELC,Electricity,SI,Slovenia,2021,62,
RCA,Railcars,ELC,Electricity,SI,Slovenia,2022,66,
RCA,Railcars,ELC,Electricity,SI,Slovenia,2023,128,
RCA,Railcars,ELC,Electricity,SI,Slovenia,2024,128,
RCA,Railcars,ELC,Electricity,SK,Slovakia,1992,73,
RCA,Railcars,ELC,Electricity,SK,Slovakia,1993,73,
RCA,Railcars,ELC,Electricity,SK,Slovakia,1994,73,
RCA,Railcars,ELC,Electricity,SK,Slovakia,1995,73,
RCA,Railcars,ELC,Electricity,SK,Slovakia,1996,73,
RCA,Railcars,ELC,Electricity,SK,Slovakia,1997,73,
RCA,Railcars,ELC,Electricity,SK,Slovakia,1998,73,
RCA,Railcars,ELC,Electricity,SK,Slovakia,1999,73,
RCA,Railcars,ELC,Electricity,SK,Slovakia,2000,72,
RCA,Railcars,ELC,Electricity,SK,Slovakia,2001,77,
RCA,Railcars,ELC,Electricity,SK,Slovakia,2002,86,
RCA,Railcars,ELC,Electricity,SK,Slovakia,2003,76,
RCA,Railcars,ELC,Electricity,SK,Slovakia,2004,72,
RCA,Railcars,ELC,Electricity,SK,Slovakia,2005,72,
RCA,Railcars,ELC,Electricity,SK,Slovakia,2006,72,
RCA,Railcars,ELC,Electricity,SK,Slovakia,2007,72,
RCA,Railcars,ELC,Electricity,SK,Slovakia,2008,70,
RCA,Railcars,ELC,Electricity,SK,Slovakia,2009,68,
RCA,Railcars,ELC,Electricity,SK,Slovakia,2010,60,
RCA,Railcars,ELC,Electricity,SK,Slovakia,2011,60,
RCA,Railcars,ELC,Electricity,SK,Slovakia,2012,48,
RCA,Railcars,ELC,Electricity,SK,Slovakia,2013,46,
RCA,Railcars,ELC,Electricity,SK,Slovakia,2014,65,
RCA,Railcars,ELC,Electricity,SK,Slovakia,2015,69,
RCA,Railcars,ELC,Electricity,SK,Slovakia,2016,61,
RCA,Railcars,ELC,Electricity,SK,Slovakia,2017,61,
RCA,Railcars,ELC,Electricity,SK,Slovakia,2018,73,
RCA,Railcars,ELC,Electricity,SK,Slovakia,2019,153,
RCA,Railcars,ELC,Electricity,SK,Slovakia,2020,184,
RCA,Railcars,ELC,Electricity,SK,Slovakia,2021,210,
RCA,Railcars,ELC,Electricity,SK,Slovakia,2022,215,
RCA,Railcars,ELC,Electricity,SK,Slovakia,2023,205,i
RCA,Railcars,ELC,Electricity,SK,Slovakia,2024,255,i
RCA,Railcars,ELC,Electricity,TR,Türkiye,1990,88,
RCA,Railcars,ELC,Electricity,TR,Türkiye,1992,101,
RCA,Railcars,ELC,Electricity,TR,Türkiye,1993,100,
RCA,Railcars,ELC,Electricity,TR,Türkiye,1994,99,
RCA,Railcars,ELC,Electricity,TR,Türkiye,1995,98,
RCA,Railcars,ELC,Electricity,TR,Türkiye,1996,98,
RCA,Railcars,ELC,Electricity,TR,Türkiye,1997,98,
RCA,Railcars,ELC,Electricity,TR,Türkiye,1998,93,
RCA,Railcars,ELC,Electricity,TR,Türkiye,1999,93,
RCA,Railcars,ELC,Electricity,TR,Türkiye,2000,93,
RCA,Railcars,ELC,Electricity,TR,Türkiye,2001,92,
RCA,Railcars,ELC,Electricity,TR,Türkiye,2002,90,
RCA,Railcars,ELC,Electricity,TR,Türkiye,2003,88,
RCA,Railcars,ELC,Electricity,TR,Türkiye,2004,87,
RCA,Railcars,ELC,Electricity,TR,Türkiye,2005,86,
RCA,Railcars,ELC,Electricity,TR,Türkiye,2006,84,
RCA,Railcars,ELC,Electricity,TR,Türkiye,2007,83,
RCA,Railcars,ELC,Electricity,TR,Türkiye,2008,83,
RCA,Railcars,ELC,Electricity,TR,Türkiye,2009,83,
RCA,Railcars,ELC,Electricity,TR,Türkiye,2010,99,
RCA,Railcars,ELC,Electricity,TR,Türkiye,2011,101,
RCA,Railcars,ELC,Electricity,TR,Türkiye,2012,108,
RCA,Railcars,ELC,Electricity,TR,Türkiye,2013,125,
RCA,Railcars,ELC,Electricity,TR,Türkiye,2014,129,
RCA,Railcars,ELC,Electricity,TR,Türkiye,2015,131,
RCA,Railcars,ELC,Electricity,TR,Türkiye,2016,137,
RCA,Railcars,ELC,Electricity,TR,Türkiye,2017,132,
RCA,Railcars,ELC,Electricity,TR,Türkiye,2018,189,
RCA,Railcars,ELC,Electricity,TR,Türkiye,2019,73,
RCA,Railcars,ELC,Electricity,TR,Türkiye,2020,112,
RCA,Railcars,ELC,Electricity,TR,Türkiye,2023,440,
RCA,Railcars,ELC,Electricity,TR,Türkiye,2024,445,
RCA,Railcars,ELC,Electricity,UA,Ukraine,1992,1495,
RCA,Railcars,ELC,Electricity,UA,Ukraine,1993,1481,
RCA,Railcars,ELC,Electricity,UA,Ukraine,1994,1507,
RCA,Railcars,ELC,Electricity,UA,Ukraine,1995,1532,
RCA,Railcars,ELC,Electricity,UA,Ukraine,1996,1510,
RCA,Railcars,ELC,Electricity,UA,Ukraine,1997,1460,
RCA,Railcars,ELC,Electricity,UA,Ukraine,1998,1475,
RCA,Railcars,ELC,Electricity,UA,Ukraine,1999,1467,
RCA,Railcars,ELC,Electricity,UA,Ukraine,2000,1443,
RCA,Railcars,ELC,Electricity,UK,United Kingdom,1990,2535,
RCA,Railcars,ELC,Electricity,UK,United Kingdom,1991,2417,
RCA,Railcars,ELC,Electricity,UK,United Kingdom,1992,2399,
RCA,Railcars,ELC,Electricity,UK,United Kingdom,1993,2302,
RCA,Railcars,ELC,Electricity,UK,United Kingdom,1994,2198,
RCA,Railcars,ELC,Electricity,XK,Kosovo*,2017,0,
RCA,Railcars,ELC,Electricity,XK,Kosovo*,2018,0,
RCA,Railcars,ELC,Electricity,XK,Kosovo*,2019,0,
RCA,Railcars,ELC,Electricity,XK,Kosovo*,2020,0,
RCA,Railcars,ELC,Electricity,XK,Kosovo*,2021,0,
RCA,Railcars,TOTAL,Total,AL,Albania,1993,0,
RCA,Railcars,TOTAL,Total,AL,Albania,1994,0,
RCA,Railcars,TOTAL,Total,AL,Albania,1995,0,
RCA,Railcars,TOTAL,Total,AL,Albania,1996,0,
RCA,Railcars,TOTAL,Total,AL,Albania,1997,0,
RCA,Railcars,TOTAL,Total,AL,Albania,1998,0,
RCA,Railcars,TOTAL,Total,AL,Albania,1999,0,
RCA,Railcars,TOTAL,Total,AL,Albania,2023,0,
RCA,Railcars,TOTAL,Total,AL,Albania,2024,0,
RCA,Railcars,TOTAL,Total,AT,Austria,1990,321,
RCA,Railcars,TOTAL,Total,AT,Austria,1991,334,
RCA,Railcars,TOTAL,Total,AT,Austria,1992,341,
RCA,Railcars,TOTAL,Total,AT,Austria,1993,348,
RCA,Railcars,TOTAL,Total,AT,Austria,1994,512,
RCA,Railcars,TOTAL,Total,AT,Austria,1995,520,
RCA,Railcars,TOTAL,Total,AT,Austria,1996,511,
RCA,Railcars,TOTAL,Total,AT,Austria,1997,496,
RCA,Railcars,TOTAL,Total,AT,Austria,2000,496,
RCA,Railcars,TOTAL,Total,AT,Austria,2001,333,
RCA,Railcars,TOTAL,Total,AT,Austria,2002,314,
RCA,Railcars,TOTAL,Total,AT,Austria,2007,584,
RCA,Railcars,TOTAL,Total,AT,Austria,2010,645,
RCA,Railcars,TOTAL,Total,AT,Austria,2011,640,
RCA,Railcars,TOTAL,Total,AT,Austria,2012,635,
RCA,Railcars,TOTAL,Total,AT,Austria,2013,657,
RCA,Railcars,TOTAL,Total,AT,Austria,2014,666,
RCA,Railcars,TOTAL,Total,AT,Austria,2015,658,
RCA,Railcars,TOTAL,Total,AT,Austria,2016,701,
RCA,Railcars,TOTAL,Total,AT,Austria,2017,736,
RCA,Railcars,TOTAL,Total,AT,Austria,2018,709,
RCA,Railcars,TOTAL,Total,AT,Austria,2019,723,
RCA,Railcars,TOTAL,Total,AT,Austria,2020,719,
RCA,Railcars,TOTAL,Total,AT,Austria,2021,725,
RCA,Railcars,TOTAL,Total,AT,Austria,2022,249,
RCA,Railcars,TOTAL,Total,AT,Austria,2023,803,
RCA,Railcars,TOTAL,Total,AT,Austria,2024,813,
RCA,Railcars,TOTAL,Total,BA,Bosnia and Herzegovina,1992,31,
RCA,Railcars,TOTAL,Total,BA,Bosnia and Herzegovina,1999,9,
RCA,Railcars,TOTAL,Total,BA,Bosnia and Herzegovina,2000,9,
RCA,Railcars,TOTAL,Total,BA,Bosnia and Herzegovina,2001,9,
RCA,Railcars,TOTAL,Total,BA,Bosnia and Herzegovina,2010,18,
RCA,Railcars,TOTAL,Total,BA,Bosnia and Herzegovina,2011,19,
RCA,Railcars,TOTAL,Total,BA,Bosnia and Herzegovina,2012,19,
RCA,Railcars,TOTAL,Total,BA,Bosnia and Herzegovina,2013,19,
RCA,Railcars,TOTAL,Total,BA,Bosnia and Herzegovina,2014,19,
RCA,Railcars,TOTAL,Total,BA,Bosnia and Herzegovina,2015,19,
RCA,Railcars,TOTAL,Total,BA,Bosnia and Herzegovina,2016,19,
RCA,Railcars,TOTAL,Total,BA,Bosnia and Herzegovina,2017,20,
RCA,Railcars,TOTAL,Total,BA,Bosnia and Herzegovina,2018,20,
RCA,Railcars,TOTAL,Total,BA,Bosnia and Herzegovina,2019,20,
RCA,Railcars,TOTAL,Total,BA,Bosnia and Herzegovina,2020,20,
RCA,Railcars,TOTAL,Total,BA,Bosnia and Herzegovina,2021,20,
RCA,Railcars,TOTAL,Total,BA,Bosnia and Herzegovina,2022,20,
RCA,Railcars,TOTAL,Total,BA,Bosnia and Herzegovina,2023,20,
RCA,Railcars,TOTAL,Total,BA,Bosnia and Herzegovina,2024,20,
RCA,Railcars,TOTAL,Total,BE,Belgium,1990,687,
RCA,Railcars,TOTAL,Total,BE,Belgium,1991,698,
RCA,Railcars,TOTAL,Total,BE,Belgium,1992,687,
RCA,Railcars,TOTAL,Total,BE,Belgium,1993,659,
RCA,Railcars,TOTAL,Total,BE,Belgium,1994,644,
RCA,Railcars,TOTAL,Total,BE,Belgium,1995,597,
RCA,Railcars,TOTAL,Total,BE,Belgium,1996,606,
RCA,Railcars,TOTAL,Total,BE,Belgium,1997,639,
RCA,Railcars,TOTAL,Total,BE,Belgium,1998,666,
RCA,Railcars,TOTAL,Total,BE,Belgium,1999,682,
RCA,Railcars,TOTAL,Total,BE,Belgium,2000,701,
RCA,Railcars,TOTAL,Total,BE,Belgium,2001,741,
RCA,Railcars,TOTAL,Total,BE,Belgium,2002,764,
RCA,Railcars,TOTAL,Total,BE,Belgium,2003,760,
RCA,Railcars,TOTAL,Total,BE,Belgium,2004,759,
RCA,Railcars,TOTAL,Total,BE,Belgium,2005,759,
RCA,Railcars,TOTAL,Total,BE,Belgium,2006,754,
RCA,Railcars,TOTAL,Total,BE,Belgium,2007,749,
RCA,Railcars,TOTAL,Total,BE,Belgium,2008,750,
RCA,Railcars,TOTAL,Total,BE,Belgium,2009,748,
RCA,Railcars,TOTAL,Total,BE,Belgium,2021,2437,i
RCA,Railcars,TOTAL,Total,BE,Belgium,2023,2437,
RCA,Railcars,TOTAL,Total,BE,Belgium,2024,2363,i
RCA,Railcars,TOTAL,Total,BG,Bulgaria,1990,94,
RCA,Railcars,TOTAL,Total,BG,Bulgaria,1991,93,
RCA,Railcars,TOTAL,Total,BG,Bulgaria,1992,90,
RCA,Railcars,TOTAL,Total,BG,Bulgaria,1993,90,
RCA,Railcars,TOTAL,Total,BG,Bulgaria,1994,88,
RCA,Railcars,TOTAL,Total,BG,Bulgaria,1995,88,
RCA,Railcars,TOTAL,Total,BG,Bulgaria,1996,87,
RCA,Railcars,TOTAL,Total,BG,Bulgaria,1997,86,
RCA,Railcars,TOTAL,Total,BG,Bulgaria,1998,84,
RCA,Railcars,TOTAL,Total,BG,Bulgaria,1999,82,
RCA,Railcars,TOTAL,Total,BG,Bulgaria,2000,82,
RCA,Railcars,TOTAL,Total,BG,Bulgaria,2001,82,
RCA,Railcars,TOTAL,Total,BG,Bulgaria,2002,78,
RCA,Railcars,TOTAL,Total,BG,Bulgaria,2003,78,
RCA,Railcars,TOTAL,Total,BG,Bulgaria,2004,76,
RCA,Railcars,TOTAL,Total,BG,Bulgaria,2008,126,
RCA,Railcars,TOTAL,Total,BG,Bulgaria,2009,117,
RCA,Railcars,TOTAL,Total,BG,Bulgaria,2010,101,
RCA,Railcars,TOTAL,Total,BG,Bulgaria,2011,101,
RCA,Railcars,TOTAL,Total,BG,Bulgaria,2012,101,
RCA,Railcars,TOTAL,Total,BG,Bulgaria,2013,102,
RCA,Railcars,TOTAL,Total,BG,Bulgaria,2023,128,i
RCA,Railcars,TOTAL,Total,BG,Bulgaria,2024,132,i
RCA,Railcars,TOTAL,Total,CH,Switzerland,1990,252,
RCA,Railcars,TOTAL,Total,CH,Switzerland,1991,231,
RCA,Railcars,TOTAL,Total,CH,Switzerland,1992,244,
RCA,Railcars,TOTAL,Total,CH,Switzerland,1993,228,
RCA,Railcars,TOTAL,Total,CH,Switzerland,1994,240,
RCA,Railcars,TOTAL,Total,CH,Switzerland,1995,245,
RCA,Railcars,TOTAL,Total,CH,Switzerland,1996,249,
RCA,Railcars,TOTAL,Total,CH,Switzerland,2015,3238,
RCA,Railcars,TOTAL,Total,CH,Switzerland,2020,3426,
RCA,Railcars,TOTAL,Total,CZ,Czechia,1993,954,
RCA,Railcars,TOTAL,Total,CZ,Czechia,1994,966,
RCA,Railcars,TOTAL,Total,CZ,Czechia,1995,960,
RCA,Railcars,TOTAL,Total,CZ,Czechia,1996,970,
RCA,Railcars,TOTAL,Total,CZ,Czechia,1997,980,
RCA,Railcars,TOTAL,Total,CZ,Czechia,1998,972,
RCA,Railcars,TOTAL,Total,CZ,Czechia,1999,983,
RCA,Railcars,TOTAL,Total,CZ,Czechia,2000,973,
RCA,Railcars,TOTAL,Total,CZ,Czechia,2001,970,
RCA,Railcars,TOTAL,Total,CZ,Czechia,2002,968,
RCA,Railcars,TOTAL,Total,CZ,Czechia,2003,977,
RCA,Railcars,TOTAL,Total,CZ,Czechia,2004,985,
RCA,Railcars,TOTAL,Total,CZ,Czechia,2005,1004,
RCA,Railcars,TOTAL,Total,CZ,Czechia,2006,998,
RCA,Railcars,TOTAL,Total,CZ,Czechia,2007,986,
RCA,Railcars,TOTAL,Total,CZ,Czechia,2008,963,
RCA,Railcars,TOTAL,Total,CZ,Czechia,2009,934,
RCA,Railcars,TOTAL,Total,CZ,Czechia,2010,939,
RCA,Railcars,TOTAL,Total,CZ,Czechia,2011,924,
RCA,Railcars,TOTAL,Total,CZ,Czechia,2012,967,
RCA,Railcars,TOTAL,Total,CZ,Czechia,2013,1002,
RCA,Railcars,TOTAL,Total,CZ,Czechia,2014,994,
RCA,Railcars,TOTAL,Total,CZ,Czechia,2015,1043,
RCA,Railcars,TOTAL,Total,CZ,Czechia,2016,1076,
RCA,Railcars,TOTAL,Total,CZ,Czechia,2017,1068,
RCA,Railcars,TOTAL,Total,CZ,Czechia,2018,1089,
RCA,Railcars,TOTAL,Total,CZ,Czechia,2019,1135,
RCA,Railcars,TOTAL,Total,CZ,Czechia,2020,1187,
RCA,Railcars,TOTAL,Total,CZ,Czechia,2021,1229,
RCA,Railcars,TOTAL,Total,CZ,Czechia,2022,1161,
RCA,Railcars,TOTAL,Total,CZ,Czechia,2023,1394,
RCA,Railcars,TOTAL,Total,CZ,Czechia,2024,1627,
RCA,Railcars,TOTAL,Total,DE,Germany,1990,2170,
RCA,Railcars,TOTAL,Total,DE,Germany,1991,3002,
RCA,Railcars,TOTAL,Total,DE,Germany,1992,3079,
RCA,Railcars,TOTAL,Total,DE,Germany,1993,3223,
RCA,Railcars,TOTAL,Total,DE,Germany,1994,2631,
RCA,Railcars,TOTAL,Total,DE,Germany,1995,2774,
RCA,Railcars,TOTAL,Total,DE,Germany,1996,2688,
RCA,Railcars,TOTAL,Total,DE,Germany,1997,2722,
RCA,Railcars,TOTAL,Total,DE,Germany,1998,2733,
RCA,Railcars,TOTAL,Total,DE,Germany,1999,5544,
RCA,Railcars,TOTAL,Total,DE,Germany,2000,6946,
RCA,Railcars,TOTAL,Total,DE,Germany,2005,7639,
RCA,Railcars,TOTAL,Total,DK,Denmark,1990,1032,i
RCA,Railcars,TOTAL,Total,DK,Denmark,1991,1124,i
RCA,Railcars,TOTAL,Total,DK,Denmark,1992,1188,i
RCA,Railcars,TOTAL,Total,DK,Denmark,1993,1233,i
RCA,Railcars,TOTAL,Total,DK,Denmark,1994,1241,i
RCA,Railcars,TOTAL,Total,DK,Denmark,1995,1359,i
RCA,Railcars,TOTAL,Total,DK,Denmark,1996,1380,i
RCA,Railcars,TOTAL,Total,DK,Denmark,1997,1397,i
RCA,Railcars,TOTAL,Total,DK,Denmark,1998,1402,i
RCA,Railcars,TOTAL,Total,DK,Denmark,1999,1419,i
RCA,Railcars,TOTAL,Total,DK,Denmark,2000,1465,i
RCA,Railcars,TOTAL,Total,DK,Denmark,2001,1488,i
RCA,Railcars,TOTAL,Total,DK,Denmark,2002,1565,i
RCA,Railcars,TOTAL,Total,DK,Denmark,2003,1551,i
RCA,Railcars,TOTAL,Total,DK,Denmark,2004,1595,i
RCA,Railcars,TOTAL,Total,DK,Denmark,2005,1525,i
RCA,Railcars,TOTAL,Total,DK,Denmark,2006,1430,i
RCA,Railcars,TOTAL,Total,DK,Denmark,2007,1465,i
RCA,Railcars,TOTAL,Total,DK,Denmark,2008,1501,i
RCA,Railcars,TOTAL,Total,DK,Denmark,2009,1718,i
RCA,Railcars,TOTAL,Total,DK,Denmark,2010,1957,i
RCA,Railcars,TOTAL,Total,DK,Denmark,2011,1967,i
RCA,Railcars,TOTAL,Total,DK,Denmark,2012,2031,i
RCA,Railcars,TOTAL,Total,DK,Denmark,2013,2072,
RCA,Railcars,TOTAL,Total,DK,Denmark,2014,2562,
RCA,Railcars,TOTAL,Total,DK,Denmark,2015,2642,
RCA,Railcars,TOTAL,Total,DK,Denmark,2016,2307,
RCA,Railcars,TOTAL,Total,DK,Denmark,2017,2139,
RCA,Railcars,TOTAL,Total,DK,Denmark,2018,2139,
RCA,Railcars,TOTAL,Total,DK,Denmark,2019,2082,
RCA,Railcars,TOTAL,Total,DK,Denmark,2020,2058,
RCA,Railcars,TOTAL,Total,DK,Denmark,2021,2060,
RCA,Railcars,TOTAL,Total,DK,Denmark,2022,1946,
RCA,Railcars,TOTAL,Total,DK,Denmark,2023,1916,
RCA,Railcars,TOTAL,Total,DK,Denmark,2024,1916,
RCA,Railcars,TOTAL,Total,EE,Estonia,1992,93,
RCA,Railcars,TOTAL,Total,EE,Estonia,1993,85,
RCA,Railcars,TOTAL,Total,EE,Estonia,1994,80,
RCA,Railcars,TOTAL,Total,EE,Estonia,1995,80,
RCA,Railcars,TOTAL,Total,EE,Estonia,1996,75,
RCA,Railcars,TOTAL,Total,EE,Estonia,1997,85,
RCA,Railcars,TOTAL,Total,EE,Estonia,1998,83,
RCA,Railcars,TOTAL,Total,EE,Estonia,1999,77,
