accident,accident_label,geo,geo_label,period,value,flag
RSTK_MOT,Accidents to persons caused by rolling stock in motion,BG,Bulgaria,2018,33,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,BG,Bulgaria,2019,24,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,BG,Bulgaria,2020,21,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,BG,Bulgaria,2021,22,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,BG,Bulgaria,2022,18,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,BG,Bulgaria,2023,21,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,BG,Bulgaria,2024,25,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,CH,Switzerland,2009,37,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,CH,Switzerland,2010,29,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,CH,Switzerland,2011,25,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,CH,Switzerland,2012,22,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,CH,Switzerland,2013,22,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,CH,Switzerland,2014,42,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,CH,Switzerland,2015,21,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,CH,Switzerland,2016,26,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,CH,Switzerland,2017,30,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,CH,Switzerland,2018,21,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,CH,Switzerland,2019,22,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,CH,Switzerland,2020,26,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,CH,Switzerland,2021,21,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,CH,Switzerland,2022,26,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,CH,Switzerland,2023,21,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,CH,Switzerland,2024,36,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,CHUNNEL,Channel Tunnel,2007,0,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,CHUNNEL,Channel Tunnel,2008,1,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,CHUNNEL,Channel Tunnel,2009,1,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,CHUNNEL,Channel Tunnel,2010,0,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,CHUNNEL,Channel Tunnel,2011,2,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,CHUNNEL,Channel Tunnel,2012,0,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,CHUNNEL,Channel Tunnel,2013,0,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,CHUNNEL,Channel Tunnel,2014,0,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,CHUNNEL,Channel Tunnel,2015,0,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,CHUNNEL,Channel Tunnel,2016,0,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,CHUNNEL,Channel Tunnel,2017,0,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,CHUNNEL,Channel Tunnel,2018,1,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,CHUNNEL,Channel Tunnel,2019,0,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,CHUNNEL,Channel Tunnel,2020,0,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,CHUNNEL,Channel Tunnel,2021,0,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,CHUNNEL,Channel Tunnel,2022,0,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,CHUNNEL,Channel Tunnel,2023,0,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,CHUNNEL,Channel Tunnel,2024,0,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,CZ,Czechia,2006,104,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,CZ,Czechia,2007,59,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,CZ,Czechia,2008,72,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,CZ,Czechia,2009,62,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,CZ,Czechia,2010,61,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,CZ,Czechia,2011,51,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,CZ,Czechia,2012,37,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,CZ,Czechia,2013,35,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,CZ,Czechia,2014,32,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,CZ,Czechia,2015,27,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,CZ,Czechia,2016,38,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,CZ,Czechia,2017,39,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,CZ,Czechia,2018,25,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,CZ,Czechia,2019,25,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,CZ,Czechia,2020,25,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,CZ,Czechia,2021,45,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,CZ,Czechia,2022,35,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,CZ,Czechia,2023,30,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,CZ,Czechia,2024,15,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,DE,Germany,2006,216,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,DE,Germany,2007,184,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,DE,Germany,2008,193,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,DE,Germany,2009,201,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,DE,Germany,2010,166,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,DE,Germany,2011,175,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,DE,Germany,2012,150,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,DE,Germany,2013,161,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,DE,Germany,2014,182,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,DE,Germany,2015,157,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,DE,Germany,2016,183,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,DE,Germany,2017,198,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,DE,Germany,2018,156,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,DE,Germany,2019,172,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,DE,Germany,2020,158,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,DE,Germany,2021,131,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,DE,Germany,2022,170,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,DE,Germany,2023,174,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,DE,Germany,2024,209,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,DK,Denmark,2006,18,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,DK,Denmark,2007,6,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,DK,Denmark,2008,11,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,DK,Denmark,2009,13,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,DK,Denmark,2010,5,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,DK,Denmark,2011,10,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,DK,Denmark,2012,11,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,DK,Denmark,2013,3,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,DK,Denmark,2014,7,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,DK,Denmark,2015,6,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,DK,Denmark,2016,6,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,DK,Denmark,2017,8,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,DK,Denmark,2018,6,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,DK,Denmark,2019,7,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,DK,Denmark,2020,6,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,DK,Denmark,2021,5,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,DK,Denmark,2022,10,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,DK,Denmark,2023,9,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,DK,Denmark,2024,4,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,EE,Estonia,2007,14,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,EE,Estonia,2008,12,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,EE,Estonia,2009,12,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,EE,Estonia,2010,13,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,EE,Estonia,2011,13,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,EE,Estonia,2012,6,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,EE,Estonia,2013,4,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,EE,Estonia,2014,10,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,EE,Estonia,2015,2,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,EE,Estonia,2016,1,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,EE,Estonia,2017,2,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,EE,Estonia,2018,3,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,EE,Estonia,2019,1,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,EE,Estonia,2020,2,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,EE,Estonia,2021,4,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,EE,Estonia,2022,2,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,EE,Estonia,2023,4,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,EE,Estonia,2024,4,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,EL,Greece,2006,35,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,EL,Greece,2007,20,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,EL,Greece,2008,19,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,EL,Greece,2009,11,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,EL,Greece,2010,17,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,EL,Greece,2011,15,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,EL,Greece,2012,8,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,EL,Greece,2013,6,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,EL,Greece,2014,8,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,EL,Greece,2015,10,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,EL,Greece,2016,10,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,EL,Greece,2017,11,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,EL,Greece,2018,13,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,EL,Greece,2019,10,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,EL,Greece,2020,5,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,EL,Greece,2021,5,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,EL,Greece,2022,11,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,EL,Greece,2023,3,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,EL,Greece,2024,3,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,ES,Spain,2006,51,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,ES,Spain,2007,63,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,ES,Spain,2008,43,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,ES,Spain,2009,22,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,ES,Spain,2010,24,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,ES,Spain,2011,23,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,ES,Spain,2012,29,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,ES,Spain,2013,25,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,ES,Spain,2014,27,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,ES,Spain,2015,24,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,ES,Spain,2016,22,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,ES,Spain,2017,21,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,ES,Spain,2018,12,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,ES,Spain,2019,24,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,ES,Spain,2020,19,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,ES,Spain,2021,25,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,ES,Spain,2022,31,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,ES,Spain,2023,20,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,ES,Spain,2024,11,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,EU27_2020,European Union - 27 countries (from 2020),2010,1354,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,EU27_2020,European Union - 27 countries (from 2020),2011,1395,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,EU27_2020,European Union - 27 countries (from 2020),2012,1158,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,EU27_2020,European Union - 27 countries (from 2020),2013,1121,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,EU27_2020,European Union - 27 countries (from 2020),2014,1186,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,EU27_2020,European Union - 27 countries (from 2020),2015,989,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,EU27_2020,European Union - 27 countries (from 2020),2016,1042,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,EU27_2020,European Union - 27 countries (from 2020),2017,1034,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,EU27_2020,European Union - 27 countries (from 2020),2018,939,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,EU27_2020,European Union - 27 countries (from 2020),2019,794,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,EU27_2020,European Union - 27 countries (from 2020),2020,685,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,EU27_2020,European Union - 27 countries (from 2020),2021,677,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,EU27_2020,European Union - 27 countries (from 2020),2022,843,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,EU27_2020,European Union - 27 countries (from 2020),2023,843,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,EU27_2020,European Union - 27 countries (from 2020),2024,815,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,FI,Finland,2006,23,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,FI,Finland,2007,9,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,FI,Finland,2008,14,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,FI,Finland,2009,10,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,FI,Finland,2010,10,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,FI,Finland,2011,7,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,FI,Finland,2012,5,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,FI,Finland,2013,4,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,FI,Finland,2014,8,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,FI,Finland,2015,2,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,FI,Finland,2016,4,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,FI,Finland,2017,6,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,FI,Finland,2018,3,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,FI,Finland,2019,2,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,FI,Finland,2020,3,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,FI,Finland,2021,3,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,FI,Finland,2022,7,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,FI,Finland,2023,1,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,FI,Finland,2024,2,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,FR,France,2006,74,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,FR,France,2007,77,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,FR,France,2008,57,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,FR,France,2009,64,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,FR,France,2010,64,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,FR,France,2011,76,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,FR,France,2012,51,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,FR,France,2013,64,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,FR,France,2014,63,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,FR,France,2015,53,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,FR,France,2016,79,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,FR,France,2017,87,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,FR,France,2018,69,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,FR,France,2019,52,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,FR,France,2020,47,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,FR,France,2021,49,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,FR,France,2022,66,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,FR,France,2023,61,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,FR,France,2024,67,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,HR,Croatia,2010,28,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,HR,Croatia,2011,17,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,HR,Croatia,2012,20,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,HR,Croatia,2013,14,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,HR,Croatia,2014,20,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,HR,Croatia,2015,16,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,HR,Croatia,2016,15,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,HR,Croatia,2017,18,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,HR,Croatia,2018,10,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,HR,Croatia,2019,14,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,HR,Croatia,2020,11,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,HR,Croatia,2021,6,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,HR,Croatia,2022,10,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,HR,Croatia,2023,8,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,HR,Croatia,2024,7,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,HU,Hungary,2006,244,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,HU,Hungary,2007,92,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,HU,Hungary,2008,79,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,HU,Hungary,2009,136,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,HU,Hungary,2010,96,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,HU,Hungary,2011,104,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,HU,Hungary,2012,107,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,HU,Hungary,2013,132,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,HU,Hungary,2014,135,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,HU,Hungary,2015,102,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,HU,Hungary,2016,115,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,HU,Hungary,2017,99,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,HU,Hungary,2018,109,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,HU,Hungary,2019,75,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,HU,Hungary,2020,30,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,HU,Hungary,2021,42,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,HU,Hungary,2022,62,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,HU,Hungary,2023,48,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,HU,Hungary,2024,38,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,IE,Ireland,2006,0,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,IE,Ireland,2007,2,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,IE,Ireland,2008,3,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,IE,Ireland,2009,2,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,IE,Ireland,2010,1,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,IE,Ireland,2011,2,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,IE,Ireland,2012,0,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,IE,Ireland,2013,2,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,IE,Ireland,2014,2,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,IE,Ireland,2015,0,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,IE,Ireland,2016,0,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,IE,Ireland,2017,3,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,IE,Ireland,2018,0,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,IE,Ireland,2019,2,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,IE,Ireland,2020,0,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,IE,Ireland,2021,1,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,IE,Ireland,2022,1,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,IE,Ireland,2023,5,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,IE,Ireland,2024,1,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,IT,Italy,2006,88,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,IT,Italy,2007,85,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,IT,Italy,2008,83,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,IT,Italy,2009,82,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,IT,Italy,2010,77,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,IT,Italy,2011,77,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,IT,Italy,2012,79,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,IT,Italy,2013,71,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,IT,Italy,2014,74,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,IT,Italy,2015,67,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,IT,Italy,2016,72,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,IT,Italy,2017,75,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,IT,Italy,2018,83,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,IT,Italy,2019,51,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,IT,Italy,2020,56,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,IT,Italy,2021,61,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,IT,Italy,2022,76,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,IT,Italy,2023,88,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,IT,Italy,2024,80,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,LT,Lithuania,2006,37,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,LT,Lithuania,2007,36,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,LT,Lithuania,2008,42,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,LT,Lithuania,2009,33,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,LT,Lithuania,2010,37,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,LT,Lithuania,2011,27,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,LT,Lithuania,2012,22,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,LT,Lithuania,2013,20,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,LT,Lithuania,2014,11,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,LT,Lithuania,2015,10,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,LT,Lithuania,2016,13,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,LT,Lithuania,2017,25,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,LT,Lithuania,2018,12,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,LT,Lithuania,2019,9,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,LT,Lithuania,2020,8,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,LT,Lithuania,2021,11,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,LT,Lithuania,2022,5,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,LT,Lithuania,2023,11,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,LT,Lithuania,2024,11,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,LU,Luxembourg,2009,2,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,LU,Luxembourg,2010,0,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,LU,Luxembourg,2011,1,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,LU,Luxembourg,2012,0,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,LU,Luxembourg,2013,1,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,LU,Luxembourg,2014,0,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,LU,Luxembourg,2015,0,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,LU,Luxembourg,2016,0,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,LU,Luxembourg,2017,0,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,LU,Luxembourg,2018,0,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,LU,Luxembourg,2019,0,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,LU,Luxembourg,2020,1,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,LU,Luxembourg,2021,3,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,LU,Luxembourg,2022,1,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,LU,Luxembourg,2023,2,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,LU,Luxembourg,2024,1,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,LV,Latvia,2006,52,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,LV,Latvia,2007,37,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,LV,Latvia,2008,45,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,LV,Latvia,2009,19,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,LV,Latvia,2010,27,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,LV,Latvia,2011,26,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,LV,Latvia,2012,18,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,LV,Latvia,2013,22,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,LV,Latvia,2014,18,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,LV,Latvia,2015,20,
RSTK_MOT,Accidents to persons caused by rolling stock in motion,LV,Latvia,2016,15,
