tra_infr,tra_infr_label,geo,geo_label,period,value,flag
RT_NELC,Non-electrified railway tracks,UK,United Kingdom,2009,18559,
RT_NELC,Non-electrified railway tracks,UK,United Kingdom,2010,18503,
RT_NELC,Non-electrified railway tracks,UK,United Kingdom,2011,18931,i
RT_NELC,Non-electrified railway tracks,UK,United Kingdom,2012,18736,
RT_NELC,Non-electrified railway tracks,UK,United Kingdom,2013,18676,
RT_NELC,Non-electrified railway tracks,UK,United Kingdom,2014,18558,
RT_NELC,Non-electrified railway tracks,UK,United Kingdom,2015,18602,
RT_NELC,Non-electrified railway tracks,UK,United Kingdom,2016,18646,
RT_NELC,Non-electrified railway tracks,UK,United Kingdom,2017,17380,
RT_NELC,Non-electrified railway tracks,UK,United Kingdom,2018,17488,
RT_NELC,Non-electrified railway tracks,UK,United Kingdom,2019,17433,
RT_NELC,Non-electrified railway tracks,UK,United Kingdom,2020,17408,
RT_NELC,Non-electrified railway tracks,UK,United Kingdom,2021,17359,
RT_NELC,Non-electrified railway tracks,UK,United Kingdom,2022,17314,
RT_NELC,Non-electrified railway tracks,UK,United Kingdom,2023,17187,
RT_NELC,Non-electrified railway tracks,UK,United Kingdom,2024,17044,
RT_NELC,Non-electrified railway tracks,XK,Kosovo*,2017,440,
RT_NELC,Non-electrified railway tracks,XK,Kosovo*,2018,440,
RT_NELC,Non-electrified railway tracks,XK,Kosovo*,2019,440,
RT_NELC,Non-electrified railway tracks,XK,Kosovo*,2020,440,
RT_NELC,Non-electrified railway tracks,XK,Kosovo*,2021,440,
RT_NELC,Non-electrified railway tracks,XK,Kosovo*,2022,440,
TOTAL,Total,AL,Albania,1993,720,
TOTAL,Total,AL,Albania,1994,720,
TOTAL,Total,AL,Albania,1995,720,
TOTAL,Total,AL,Albania,1998,667,
TOTAL,Total,AL,Albania,1999,667,
TOTAL,Total,AL,Albania,2000,667,
TOTAL,Total,AL,Albania,2001,543,
TOTAL,Total,AL,Albania,2002,597.3,
TOTAL,Total,AL,Albania,2013,346,
TOTAL,Total,AL,Albania,2014,346,
TOTAL,Total,AL,Albania,2015,379,
TOTAL,Total,AL,Albania,2016,334,
TOTAL,Total,AL,Albania,2017,334,
TOTAL,Total,AL,Albania,2018,334,
TOTAL,Total,AL,Albania,2019,234.85,
TOTAL,Total,AL,Albania,2020,204.15,
TOTAL,Total,AL,Albania,2021,224,
TOTAL,Total,AL,Albania,2022,204.15,
TOTAL,Total,AL,Albania,2023,252.95,
TOTAL,Total,AL,Albania,2024,252.95,
TOTAL,Total,AT,Austria,2002,10935,i
TOTAL,Total,AT,Austria,2003,10932,i
TOTAL,Total,AT,Austria,2004,9818,i
TOTAL,Total,AT,Austria,2005,9837,i
TOTAL,Total,AT,Austria,2006,9824,i
TOTAL,Total,AT,Austria,2009,10187,i
TOTAL,Total,AT,Austria,2010,9732,i
TOTAL,Total,AT,Austria,2011,9739,i
TOTAL,Total,AT,Austria,2012,9758,i
TOTAL,Total,AT,Austria,2013,9708,i
TOTAL,Total,AT,Austria,2014,9752,i
TOTAL,Total,AT,Austria,2015,9646,i
TOTAL,Total,AT,Austria,2016,9688,i
TOTAL,Total,AT,Austria,2017,9782,i
TOTAL,Total,AT,Austria,2018,9785,i
TOTAL,Total,AT,Austria,2019,9788,
TOTAL,Total,AT,Austria,2020,9762,
TOTAL,Total,AT,Austria,2023,10073,i
TOTAL,Total,AT,Austria,2024,10073,i
TOTAL,Total,BA,Bosnia and Herzegovina,2000,1056,i
TOTAL,Total,BA,Bosnia and Herzegovina,2001,1056,i
TOTAL,Total,BA,Bosnia and Herzegovina,2002,1056,i
TOTAL,Total,BA,Bosnia and Herzegovina,2003,1056,i
TOTAL,Total,BA,Bosnia and Herzegovina,2004,1017,i
TOTAL,Total,BA,Bosnia and Herzegovina,2005,1017,i
TOTAL,Total,BA,Bosnia and Herzegovina,2006,1186,i
TOTAL,Total,BA,Bosnia and Herzegovina,2007,1179,i
TOTAL,Total,BA,Bosnia and Herzegovina,2008,1179,i
TOTAL,Total,BA,Bosnia and Herzegovina,2009,1179,i
TOTAL,Total,BA,Bosnia and Herzegovina,2010,1190,i
TOTAL,Total,BA,Bosnia and Herzegovina,2011,1190,i
TOTAL,Total,BA,Bosnia and Herzegovina,2012,1190,i
TOTAL,Total,BA,Bosnia and Herzegovina,2013,1444,
TOTAL,Total,BA,Bosnia and Herzegovina,2014,1444,
TOTAL,Total,BA,Bosnia and Herzegovina,2015,1444,
TOTAL,Total,BA,Bosnia and Herzegovina,2016,1410,
TOTAL,Total,BA,Bosnia and Herzegovina,2017,1476,
TOTAL,Total,BA,Bosnia and Herzegovina,2018,1476,
TOTAL,Total,BA,Bosnia and Herzegovina,2019,1476,
TOTAL,Total,BA,Bosnia and Herzegovina,2020,1476,
TOTAL,Total,BA,Bosnia and Herzegovina,2021,1476,
TOTAL,Total,BA,Bosnia and Herzegovina,2022,1476,
TOTAL,Total,BA,Bosnia and Herzegovina,2023,1484,
TOTAL,Total,BA,Bosnia and Herzegovina,2024,1484,
TOTAL,Total,BE,Belgium,1993,6042,
TOTAL,Total,BE,Belgium,1994,6029,
TOTAL,Total,BE,Belgium,1995,5992,
TOTAL,Total,BE,Belgium,1996,6029,
TOTAL,Total,BE,Belgium,1997,6090,
TOTAL,Total,BE,Belgium,1998,6125,
TOTAL,Total,BE,Belgium,1999,6145,
TOTAL,Total,BE,Belgium,2000,6095,
TOTAL,Total,BE,Belgium,2001,6130,
TOTAL,Total,BE,Belgium,2002,6228,
TOTAL,Total,BE,Belgium,2003,6210,
TOTAL,Total,BE,Belgium,2004,6291,
TOTAL,Total,BE,Belgium,2005,6215,
TOTAL,Total,BE,Belgium,2006,6067,
TOTAL,Total,BE,Belgium,2007,5961,
TOTAL,Total,BE,Belgium,2008,6283,
TOTAL,Total,BE,Belgium,2009,6436,
TOTAL,Total,BE,Belgium,2010,6442,
TOTAL,Total,BE,Belgium,2011,6246,
TOTAL,Total,BE,Belgium,2012,6338,
TOTAL,Total,BE,Belgium,2013,6256,
TOTAL,Total,BE,Belgium,2014,6250,
TOTAL,Total,BE,Belgium,2015,6284,
TOTAL,Total,BE,Belgium,2016,6284,
TOTAL,Total,BE,Belgium,2017,6266,
TOTAL,Total,BE,Belgium,2018,6301,
TOTAL,Total,BE,Belgium,2019,6307,
TOTAL,Total,BE,Belgium,2020,6298,
TOTAL,Total,BE,Belgium,2021,6301,
TOTAL,Total,BE,Belgium,2022,6308,
TOTAL,Total,BE,Belgium,2023,6325,
TOTAL,Total,BE,Belgium,2024,6342,
TOTAL,Total,BG,Bulgaria,1990,6604,
TOTAL,Total,BG,Bulgaria,1991,6607,
TOTAL,Total,BG,Bulgaria,1992,6560,
TOTAL,Total,BG,Bulgaria,1993,6556,
TOTAL,Total,BG,Bulgaria,1994,6508,
TOTAL,Total,BG,Bulgaria,1995,6507,
TOTAL,Total,BG,Bulgaria,1996,6490,
TOTAL,Total,BG,Bulgaria,1997,7453,
TOTAL,Total,BG,Bulgaria,1998,6470,
TOTAL,Total,BG,Bulgaria,1999,6467,
TOTAL,Total,BG,Bulgaria,2000,6518,
TOTAL,Total,BG,Bulgaria,2001,6402.4,
TOTAL,Total,BG,Bulgaria,2002,6383.5,
TOTAL,Total,BG,Bulgaria,2003,6358.1,
TOTAL,Total,BG,Bulgaria,2004,6238,
TOTAL,Total,BG,Bulgaria,2005,6025,
TOTAL,Total,BG,Bulgaria,2006,5990,
TOTAL,Total,BG,Bulgaria,2007,5967,
TOTAL,Total,BG,Bulgaria,2008,5923,
TOTAL,Total,BG,Bulgaria,2009,5888,
TOTAL,Total,BG,Bulgaria,2010,5831,
TOTAL,Total,BG,Bulgaria,2011,5661,
TOTAL,Total,BG,Bulgaria,2012,5658,
TOTAL,Total,BG,Bulgaria,2013,6517,i
TOTAL,Total,BG,Bulgaria,2014,6481,i
TOTAL,Total,BG,Bulgaria,2015,6474,i
TOTAL,Total,BG,Bulgaria,2016,6475,i
TOTAL,Total,BG,Bulgaria,2017,6475,i
TOTAL,Total,BG,Bulgaria,2018,6460,i
TOTAL,Total,BG,Bulgaria,2019,6456,i
TOTAL,Total,BG,Bulgaria,2020,6454,i
TOTAL,Total,BG,Bulgaria,2021,6455,i
TOTAL,Total,BG,Bulgaria,2022,6446,i
TOTAL,Total,BG,Bulgaria,2023,6446,
TOTAL,Total,BG,Bulgaria,2024,6440,
TOTAL,Total,CZ,Czechia,1993,17249,
TOTAL,Total,CZ,Czechia,1994,17575,
TOTAL,Total,CZ,Czechia,1995,16884,
TOTAL,Total,CZ,Czechia,1996,16877,
TOTAL,Total,CZ,Czechia,1997,16714,
TOTAL,Total,CZ,Czechia,1998,16714,
TOTAL,Total,CZ,Czechia,1999,17025,
TOTAL,Total,CZ,Czechia,2000,16494,
TOTAL,Total,CZ,Czechia,2001,16447,
TOTAL,Total,CZ,Czechia,2002,16506,
TOTAL,Total,CZ,Czechia,2003,16290,
TOTAL,Total,CZ,Czechia,2004,15925,
TOTAL,Total,CZ,Czechia,2005,16156,
TOTAL,Total,CZ,Czechia,2006,15844,
TOTAL,Total,CZ,Czechia,2007,15810,
TOTAL,Total,CZ,Czechia,2008,15716,
TOTAL,Total,CZ,Czechia,2009,15677,
TOTAL,Total,CZ,Czechia,2010,15666,
TOTAL,Total,CZ,Czechia,2011,15656,
TOTAL,Total,CZ,Czechia,2012,15636,
TOTAL,Total,CZ,Czechia,2013,15607,
TOTAL,Total,CZ,Czechia,2014,15578,
TOTAL,Total,CZ,Czechia,2015,15570,
TOTAL,Total,CZ,Czechia,2016,15539,
TOTAL,Total,CZ,Czechia,2017,15519,
TOTAL,Total,CZ,Czechia,2018,15488,
TOTAL,Total,CZ,Czechia,2019,15418,
TOTAL,Total,CZ,Czechia,2020,15360,
TOTAL,Total,CZ,Czechia,2021,15261,
TOTAL,Total,CZ,Czechia,2022,15272,
TOTAL,Total,CZ,Czechia,2023,15169,
TOTAL,Total,CZ,Czechia,2024,15169,
TOTAL,Total,DE,Germany,1991,86742,
TOTAL,Total,DE,Germany,1992,85998,
TOTAL,Total,DE,Germany,1993,83460,
TOTAL,Total,DE,Germany,1995,82065,
TOTAL,Total,DE,Germany,1996,82065,
TOTAL,Total,DE,Germany,1997,78934,
TOTAL,Total,DE,Germany,1998,78098,
TOTAL,Total,DE,Germany,1999,75109,
TOTAL,Total,DE,Germany,2000,74977.8,
TOTAL,Total,DE,Germany,2001,72668.4,
TOTAL,Total,DE,Germany,2002,70875,
TOTAL,Total,DE,Germany,2003,74846,b
TOTAL,Total,DE,Germany,2004,74440,
TOTAL,Total,DE,Germany,2005,70557,
TOTAL,Total,DE,Germany,2006,70557,
TOTAL,Total,DE,Germany,2007,70557,
TOTAL,Total,DE,Germany,2008,70557,
TOTAL,Total,DE,Germany,2009,70557,
TOTAL,Total,DE,Germany,2010,72981,i
TOTAL,Total,DE,Germany,2011,70649,i
TOTAL,Total,DE,Germany,2012,70507,i
TOTAL,Total,DE,Germany,2013,70425.16,i
TOTAL,Total,DE,Germany,2014,70368.128,i
TOTAL,Total,DE,Germany,2015,69886.127,i
TOTAL,Total,DE,Germany,2016,69901.647,i
TOTAL,Total,DE,Germany,2017,70401.059,i
TOTAL,Total,DE,Germany,2018,70532.964,i
TOTAL,Total,DE,Germany,2019,70741.056,i
TOTAL,Total,DE,Germany,2020,70182.411,
TOTAL,Total,DE,Germany,2021,70108.335,
TOTAL,Total,DK,Denmark,1992,5068,
TOTAL,Total,DK,Denmark,1993,5078,
TOTAL,Total,DK,Denmark,1994,5078,
TOTAL,Total,DK,Denmark,1997,3148,
TOTAL,Total,DK,Denmark,1998,3181,
TOTAL,Total,DK,Denmark,2023,3732,i
TOTAL,Total,DK,Denmark,2024,3732,i
TOTAL,Total,EE,Estonia,1992,1921.8,
TOTAL,Total,EE,Estonia,1993,1921.8,
TOTAL,Total,EE,Estonia,1994,1914.2,
TOTAL,Total,EE,Estonia,1995,1866.2,
TOTAL,Total,EE,Estonia,1996,1849.1,
TOTAL,Total,EE,Estonia,1997,1811,
TOTAL,Total,EE,Estonia,1998,1696,
TOTAL,Total,EE,Estonia,1999,1696,
TOTAL,Total,EE,Estonia,2000,1504,
TOTAL,Total,EE,Estonia,2001,1523,
TOTAL,Total,EE,Estonia,2002,1562.8,
TOTAL,Total,EE,Estonia,2003,1621.5,
TOTAL,Total,EE,Estonia,2004,1587,
TOTAL,Total,EE,Estonia,2005,1798,
TOTAL,Total,EE,Estonia,2006,2733,
TOTAL,Total,EE,Estonia,2007,2200,
TOTAL,Total,EE,Estonia,2008,2141,
TOTAL,Total,EE,Estonia,2009,2166,
TOTAL,Total,EE,Estonia,2010,2167,
TOTAL,Total,EE,Estonia,2011,2164,
TOTAL,Total,EE,Estonia,2012,2164,
TOTAL,Total,EE,Estonia,2013,2146,
TOTAL,Total,EE,Estonia,2014,2146,
TOTAL,Total,EE,Estonia,2015,2144,
TOTAL,Total,EE,Estonia,2016,2141,
TOTAL,Total,EE,Estonia,2017,2141,
TOTAL,Total,EE,Estonia,2018,2140,
TOTAL,Total,EE,Estonia,2019,2144,
TOTAL,Total,EE,Estonia,2020,2143,
TOTAL,Total,EE,Estonia,2021,2143,
TOTAL,Total,EE,Estonia,2022,2151,
TOTAL,Total,EE,Estonia,2023,2135,
TOTAL,Total,EE,Estonia,2024,2124,
TOTAL,Total,EL,Greece,1990,2729,i
TOTAL,Total,EL,Greece,1991,2729,i
TOTAL,Total,EL,Greece,1992,2729,i
TOTAL,Total,EL,Greece,1993,2719,i
TOTAL,Total,EL,Greece,1994,2745,i
TOTAL,Total,EL,Greece,1995,2768,i
TOTAL,Total,EL,Greece,1996,2778,i
TOTAL,Total,EL,Greece,1997,2807,i
TOTAL,Total,EL,Greece,1998,2620,i
TOTAL,Total,EL,Greece,1999,2620,
TOTAL,Total,EL,Greece,2000,2739,
TOTAL,Total,EL,Greece,2001,2733,
TOTAL,Total,EL,Greece,2002,2739,
TOTAL,Total,EL,Greece,2003,2822,
TOTAL,Total,EL,Greece,2004,2880,
TOTAL,Total,EL,Greece,2005,3093,
TOTAL,Total,EL,Greece,2006,2997,
TOTAL,Total,EL,Greece,2007,3060,
TOTAL,Total,EL,Greece,2008,3062,
TOTAL,Total,EL,Greece,2009,3070,
TOTAL,Total,EL,Greece,2010,3070,
TOTAL,Total,EL,Greece,2011,3076,
TOTAL,Total,EL,Greece,2012,3076,
TOTAL,Total,EL,Greece,2013,3109,
TOTAL,Total,EL,Greece,2014,2762,
TOTAL,Total,EL,Greece,2015,2764,
TOTAL,Total,EL,Greece,2016,2764,
TOTAL,Total,EL,Greece,2017,2764,
TOTAL,Total,EL,Greece,2018,2870,
TOTAL,Total,EL,Greece,2019,2909,
TOTAL,Total,EL,Greece,2020,3039,
TOTAL,Total,EL,Greece,2021,3039,
TOTAL,Total,EL,Greece,2022,2688,
TOTAL,Total,EL,Greece,2023,2456,
TOTAL,Total,EL,Greece,2024,2463,
TOTAL,Total,ES,Spain,2005,18599,
TOTAL,Total,ES,Spain,2006,18943,
TOTAL,Total,ES,Spain,2007,19648,
TOTAL,Total,ES,Spain,2008,19680,
TOTAL,Total,ES,Spain,2009,19650,
TOTAL,Total,ES,Spain,2010,20602,
TOTAL,Total,ES,Spain,2011,20759,
TOTAL,Total,ES,Spain,2012,20835,
TOTAL,Total,ES,Spain,2013,20861,
TOTAL,Total,ES,Spain,2014,20761,
TOTAL,Total,ES,Spain,2015,21122,
TOTAL,Total,ES,Spain,2016,22080,
TOTAL,Total,ES,Spain,2017,21853,
TOTAL,Total,ES,Spain,2018,21882,
TOTAL,Total,ES,Spain,2019,21988.013,
TOTAL,Total,ES,Spain,2020,22273.796,
TOTAL,Total,ES,Spain,2021,22526.471,
TOTAL,Total,ES,Spain,2022,22725.796,
TOTAL,Total,ES,Spain,2023,22613.937,
TOTAL,Total,ES,Spain,2024,22553.146,
TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2023,332580.748,
TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2024,331819.246,
TOTAL,Total,FI,Finland,1990,8844,
TOTAL,Total,FI,Finland,1991,8676,
TOTAL,Total,FI,Finland,1992,8836,
TOTAL,Total,FI,Finland,1993,8991,
TOTAL,Total,FI,Finland,1994,8915,
TOTAL,Total,FI,Finland,1995,8977,
TOTAL,Total,FI,Finland,1996,8940,
TOTAL,Total,FI,Finland,1997,8730,
TOTAL,Total,FI,Finland,1998,8725,
TOTAL,Total,FI,Finland,1999,8680,
TOTAL,Total,FI,Finland,2000,8705,
TOTAL,Total,FI,Finland,2001,8734,
TOTAL,Total,FI,Finland,2002,8736,
TOTAL,Total,FI,Finland,2003,8707,
TOTAL,Total,FI,Finland,2004,8596,
TOTAL,Total,FI,Finland,2005,8587,
TOTAL,Total,FI,Finland,2006,8830,
TOTAL,Total,FI,Finland,2007,8816,
TOTAL,Total,FI,Finland,2008,8848,
TOTAL,Total,FI,Finland,2009,8847,
TOTAL,Total,FI,Finland,2010,8862,
TOTAL,Total,FI,Finland,2011,8885,
TOTAL,Total,FI,Finland,2012,8883,
TOTAL,Total,FI,Finland,2013,8523,
TOTAL,Total,FI,Finland,2014,8485,
TOTAL,Total,FI,Finland,2015,8483,b
TOTAL,Total,FI,Finland,2016,6701,
TOTAL,Total,FI,Finland,2017,6708,
TOTAL,Total,FI,Finland,2018,6712,
TOTAL,Total,FI,Finland,2019,6712,
TOTAL,Total,FI,Finland,2020,6707,
TOTAL,Total,FI,Finland,2021,6707,
TOTAL,Total,FI,Finland,2022,6728,
TOTAL,Total,FI,Finland,2023,6731,
TOTAL,Total,FI,Finland,2024,6739,
TOTAL,Total,FR,France,1993,52477,
TOTAL,Total,FR,France,1994,52356,
TOTAL,Total,FR,France,1995,51986,
TOTAL,Total,FR,France,1996,51815,
TOTAL,Total,FR,France,1997,49393,
TOTAL,Total,FR,France,1998,49320,
TOTAL,Total,FR,France,1999,49290,
TOTAL,Total,FR,France,2000,49101,
TOTAL,Total,FR,France,2001,49349,
TOTAL,Total,FR,France,2002,49271,
TOTAL,Total,FR,France,2003,49234,
TOTAL,Total,FR,France,2004,49216,
TOTAL,Total,FR,France,2005,49264,
TOTAL,Total,FR,France,2006,49264,
TOTAL,Total,FR,France,2007,49797,
TOTAL,Total,FR,France,2009,51370,
TOTAL,Total,FR,France,2013,53892,
TOTAL,Total,FR,France,2014,52157,
TOTAL,Total,FR,France,2015,51227,
TOTAL,Total,FR,France,2016,50443,
TOTAL,Total,FR,France,2017,51332,
TOTAL,Total,FR,France,2018,50402,
TOTAL,Total,FR,France,2019,50207,
TOTAL,Total,FR,France,2020,49770,
TOTAL,Total,FR,France,2021,49613,
TOTAL,Total,FR,France,2022,49369,
TOTAL,Total,FR,France,2023,49329,
TOTAL,Total,FR,France,2024,48893,
TOTAL,Total,GE,Georgia,2010,2344,
TOTAL,Total,GE,Georgia,2015,2432.54,
TOTAL,Total,GE,Georgia,2016,2430.28,
TOTAL,Total,GE,Georgia,2017,2424.99,
TOTAL,Total,GE,Georgia,2018,2433.2,
TOTAL,Total,GE,Georgia,2019,2432.3,
TOTAL,Total,GE,Georgia,2020,2430.7,
TOTAL,Total,GE,Georgia,2021,2401.3,
TOTAL,Total,GE,Georgia,2022,2401.3,
TOTAL,Total,GE,Georgia,2023,2401.3,
TOTAL,Total,GE,Georgia,2024,2401.3,
TOTAL,Total,HR,Croatia,1992,4097,
TOTAL,Total,HR,Croatia,1993,2699,
TOTAL,Total,HR,Croatia,1994,4038,
TOTAL,Total,HR,Croatia,1995,4067,
TOTAL,Total,HR,Croatia,1996,4067,
TOTAL,Total,HR,Croatia,1997,4064,
TOTAL,Total,HR,Croatia,1998,4063,
TOTAL,Total,HR,Croatia,1999,4063,
TOTAL,Total,HR,Croatia,2000,4060,
TOTAL,Total,HR,Croatia,2001,4057,
TOTAL,Total,HR,Croatia,2002,4034,
TOTAL,Total,HR,Croatia,2003,4060,
TOTAL,Total,HR,Croatia,2004,4104,
TOTAL,Total,HR,Croatia,2005,4104,
TOTAL,Total,HR,Croatia,2006,4098,
TOTAL,Total,HR,Croatia,2007,4096,
TOTAL,Total,HR,Croatia,2008,4104,
TOTAL,Total,HR,Croatia,2009,4103,
TOTAL,Total,HR,Croatia,2010,4102,
TOTAL,Total,HR,Croatia,2011,4101,
TOTAL,Total,HR,Croatia,2012,4105,
TOTAL,Total,HR,Croatia,2013,4090,
TOTAL,Total,HR,Croatia,2014,4014,
TOTAL,Total,HR,Croatia,2015,3968,
TOTAL,Total,HR,Croatia,2016,3950,
TOTAL,Total,HR,Croatia,2017,3942,
TOTAL,Total,HR,Croatia,2018,3940,
TOTAL,Total,HR,Croatia,2019,3945,
TOTAL,Total,HR,Croatia,2020,3950,
TOTAL,Total,HR,Croatia,2021,3944,
TOTAL,Total,HR,Croatia,2022,3928,
TOTAL,Total,HR,Croatia,2023,3923,
TOTAL,Total,HR,Croatia,2024,3940,
TOTAL,Total,HU,Hungary,1990,13230,
TOTAL,Total,HU,Hungary,1991,13209,
TOTAL,Total,HU,Hungary,1992,13158,
TOTAL,Total,HU,Hungary,1993,13236,
TOTAL,Total,HU,Hungary,1994,13180,
TOTAL,Total,HU,Hungary,1995,13074,
TOTAL,Total,HU,Hungary,1996,12972,
TOTAL,Total,HU,Hungary,1997,12896,
TOTAL,Total,HU,Hungary,1998,12749,
TOTAL,Total,HU,Hungary,1999,12750,
TOTAL,Total,HU,Hungary,2000,12739,
TOTAL,Total,HU,Hungary,2001,12757,
TOTAL,Total,HU,Hungary,2002,12737,
TOTAL,Total,HU,Hungary,2003,12735,
TOTAL,Total,HU,Hungary,2004,12735,
TOTAL,Total,HU,Hungary,2005,12735,
TOTAL,Total,HU,Hungary,2006,9513,
TOTAL,Total,HU,Hungary,2007,9223,
TOTAL,Total,HU,Hungary,2008,9208,
TOTAL,Total,HU,Hungary,2009,9208,
TOTAL,Total,HU,Hungary,2010,9178,
TOTAL,Total,HU,Hungary,2011,9445.9,
TOTAL,Total,HU,Hungary,2012,9421.3,
TOTAL,Total,HU,Hungary,2013,9523.2,
TOTAL,Total,HU,Hungary,2014,9359,
TOTAL,Total,HU,Hungary,2015,9358,
TOTAL,Total,HU,Hungary,2016,11424,
TOTAL,Total,HU,Hungary,2017,11524,
TOTAL,Total,HU,Hungary,2018,11336,
TOTAL,Total,HU,Hungary,2019,11345,
TOTAL,Total,HU,Hungary,2020,11393,
TOTAL,Total,HU,Hungary,2021,11586,
TOTAL,Total,HU,Hungary,2022,11603,
TOTAL,Total,HU,Hungary,2023,8766,
TOTAL,Total,HU,Hungary,2024,8770,
TOTAL,Total,IE,Ireland,1990,2810,
TOTAL,Total,IE,Ireland,1991,2810,
TOTAL,Total,IE,Ireland,1992,2810,
TOTAL,Total,IE,Ireland,2013,2426,
TOTAL,Total,IE,Ireland,2014,2426,
TOTAL,Total,IE,Ireland,2015,2426,
TOTAL,Total,IE,Ireland,2016,2426,
TOTAL,Total,IE,Ireland,2017,2426,
TOTAL,Total,IE,Ireland,2018,2426,
TOTAL,Total,IE,Ireland,2019,2426,
TOTAL,Total,IE,Ireland,2020,2426,
TOTAL,Total,IE,Ireland,2021,2426,
TOTAL,Total,IE,Ireland,2022,2426,
TOTAL,Total,IE,Ireland,2023,2426,i
TOTAL,Total,IE,Ireland,2024,2426,
TOTAL,Total,IT,Italy,1995,22028,
TOTAL,Total,IT,Italy,1996,22058,
TOTAL,Total,IT,Italy,1997,22136,
TOTAL,Total,IT,Italy,1998,22215,
TOTAL,Total,IT,Italy,1999,22295,
TOTAL,Total,IT,Italy,2000,22130,
TOTAL,Total,IT,Italy,2001,22265,
TOTAL,Total,IT,Italy,2002,22250,
TOTAL,Total,IT,Italy,2003,22262,
TOTAL,Total,IT,Italy,2004,22277,
TOTAL,Total,IT,Italy,2005,22999,
TOTAL,Total,IT,Italy,2006,23193,
TOTAL,Total,IT,Italy,2007,23385,
TOTAL,Total,IT,Italy,2008,23835,
TOTAL,Total,IT,Italy,2009,24179,
TOTAL,Total,IT,Italy,2010,24216,
TOTAL,Total,IT,Italy,2011,24240,
TOTAL,Total,IT,Italy,2012,24277,
TOTAL,Total,IT,Italy,2013,24292,
TOTAL,Total,IT,Italy,2014,24278,
TOTAL,Total,IT,Italy,2015,24286,
TOTAL,Total,IT,Italy,2016,24435,
TOTAL,Total,IT,Italy,2017,24483,
TOTAL,Total,IT,Italy,2018,24502,
TOTAL,Total,IT,Italy,2019,24500,
TOTAL,Total,IT,Italy,2020,24515,
TOTAL,Total,IT,Italy,2021,24564,
TOTAL,Total,IT,Italy,2022,24560,
TOTAL,Total,IT,Italy,2023,24567,
TOTAL,Total,IT,Italy,2024,24636,
TOTAL,Total,LI,Liechtenstein,2013,9,
TOTAL,Total,LI,Liechtenstein,2014,9,
TOTAL,Total,LI,Liechtenstein,2015,9,
TOTAL,Total,LI,Liechtenstein,2016,9,
TOTAL,Total,LI,Liechtenstein,2017,9,
TOTAL,Total,LI,Liechtenstein,2018,9,
TOTAL,Total,LI,Liechtenstein,2019,9,
TOTAL,Total,LI,Liechtenstein,2020,9,
TOTAL,Total,LI,Liechtenstein,2021,9,
TOTAL,Total,LI,Liechtenstein,2022,9,
TOTAL,Total,LI,Liechtenstein,2023,9,
TOTAL,Total,LI,Liechtenstein,2024,9,
TOTAL,Total,LT,Lithuania,1991,2670,
TOTAL,Total,LT,Lithuania,1992,2665.5,
TOTAL,Total,LT,Lithuania,1993,2665.5,
TOTAL,Total,LT,Lithuania,1994,2665.4,
TOTAL,Total,LT,Lithuania,1995,2665.4,
TOTAL,Total,LT,Lithuania,1996,2599.3,
TOTAL,Total,LT,Lithuania,1997,2599.2,
TOTAL,Total,LT,Lithuania,1998,2599,
TOTAL,Total,LT,Lithuania,1999,2506,
TOTAL,Total,LT,Lithuania,2000,2501.6,
TOTAL,Total,LT,Lithuania,2001,2256.5,
TOTAL,Total,LT,Lithuania,2002,2232.9,
TOTAL,Total,LT,Lithuania,2003,2205.3,
TOTAL,Total,LT,Lithuania,2004,2199.7,
TOTAL,Total,LT,Lithuania,2005,2187.4,
TOTAL,Total,LT,Lithuania,2006,2187.4,
TOTAL,Total,LT,Lithuania,2007,2180.3,
TOTAL,Total,LT,Lithuania,2008,2179.6,
TOTAL,Total,LT,Lithuania,2009,2182.3,
TOTAL,Total,LT,Lithuania,2010,2184.1,
TOTAL,Total,LT,Lithuania,2011,2184,
TOTAL,Total,LT,Lithuania,2012,2188.7,
TOTAL,Total,LT,Lithuania,2013,2188.7,
TOTAL,Total,LT,Lithuania,2014,2188.5,
TOTAL,Total,LT,Lithuania,2015,2335.5,
TOTAL,Total,LT,Lithuania,2016,2335.7,
TOTAL,Total,LT,Lithuania,2017,2335.7,
TOTAL,Total,LT,Lithuania,2018,2335.1,
TOTAL,Total,LT,Lithuania,2019,2345.9,
TOTAL,Total,LT,Lithuania,2020,2346,
TOTAL,Total,LT,Lithuania,2021,2346,
TOTAL,Total,LT,Lithuania,2022,2406.1,
TOTAL,Total,LT,Lithuania,2023,2411.2,
TOTAL,Total,LT,Lithuania,2024,2365.6,
TOTAL,Total,LU,Luxembourg,1995,620,
TOTAL,Total,LU,Luxembourg,1996,618,
TOTAL,Total,LU,Luxembourg,1997,618,
TOTAL,Total,LU,Luxembourg,1998,618,
TOTAL,Total,LU,Luxembourg,1999,618,
TOTAL,Total,LU,Luxembourg,2000,617,
TOTAL,Total,LU,Luxembourg,2001,617,
TOTAL,Total,LU,Luxembourg,2002,617,
TOTAL,Total,LU,Luxembourg,2003,618,
TOTAL,Total,LU,Luxembourg,2004,618,
TOTAL,Total,LU,Luxembourg,2005,619,
TOTAL,Total,LU,Luxembourg,2006,619,
